order_item_id,order_id,quantity,product_id,unit_price,discount(%),shipping_cost
OI017080,O07535,1,P11647,11930.0,36.33,1834.34
OI017081,O07535,1,P09773,8840.0,15.29,900.69
OI017082,O07536,1,P24595,1970.0,21.0,297.05
OI017083,O07536,1,P13326,3590.0,3.48,181.04
OI017084,O07536,1,P32124,5500.0,12.32,556.16
OI017085,O07536,1,P00902,5350.0,12.02,432.92
OI017086,O07536,1,P25756,3460.0,11.05,174.99
OI017087,O07537,1,P02505,52600.0,49.59,7136.03
OI017088,O07538,1,P05890,10210.0,8.2,1042.26
OI017089,O07538,1,P07333,6420.0,9.66,781.52
OI017090,O07538,1,P17695,13530.0,24.39,2106.13
OI017091,O07539,1,P20697,2760.0,12.54,222.24
OI017092,O07539,2,P13780,1890.0,13.79,285.31
OI017093,O07539,1,P28244,5770.0,12.66,702.33
OI017094,O07540,1,P26269,11380.0,19.57,1174.56
OI017095,O07540,1,P25274,7910.0,23.09,964.88
OI017096,O07541,1,P17537,5990.0,13.28,928.49
OI017097,O07541,1,P02380,430.0,19.45,34.43
OI017098,O07542,1,P32013,11740.0,11.54,1212.37
OI017099,O07542,1,P24053,8730.0,8.49,1335.11
OI017100,O07543,1,P15805,3580.0,4.94,541.81
OI017101,O07543,1,P06706,3490.0,0.6,351.47
OI017102,O07544,1,P15179,19560.0,16.6,2455.45
OI017103,O07545,1,P10083,4490.0,21.73,363.86
OI017104,O07545,1,P03087,3770.0,1.63,580.17
OI017105,O07545,1,P19758,3300.0,6.76,265.85
OI017106,O07545,3,P27682,3120.0,2.63,157.16
OI017107,O07546,1,P31635,4340.0,0.89,219.66
OI017108,O07546,2,P23946,410.0,11.05,61.76
OI017109,O07546,2,P02581,2550.0,16.75,205.82
OI017110,O07547,1,P17227,9050.0,19.4,922.29
OI017111,O07548,1,P01852,5520.0,10.67,837.58
OI017112,O07548,1,P09670,130.0,20.05,6.5
OI017113,O07548,1,P03314,3500.0,7.8,423.44
OI017114,O07549,1,P22252,86430.0,50.57,12176.88
OI017115,O07550,1,P09991,4940.0,20.22,499.33
OI017116,O07550,2,P32635,4560.0,3.57,690.92
OI017117,O07551,1,P15612,13760.0,36.82,1705.06
OI017118,O07552,1,P26175,10170.0,15.33,830.31
OI017119,O07553,1,P07093,9450.0,29.26,481.62
OI017120,O07554,2,P12821,13570.0,21.98,1675.2
OI017121,O07554,1,P32281,8130.0,22.2,992.63
OI017122,O07555,1,P09066,6800.0,12.1,833.1
OI017123,O07556,1,P12702,6720.0,7.96,340.89
OI017124,O07557,1,P19634,13100.0,26.25,2017.86
OI017125,O07558,1,P02826,6010.0,12.55,609.19
OI017126,O07558,1,P23754,2720.0,15.87,329.15
OI017127,O07559,2,P09004,2960.0,17.41,364.9
OI017128,O07559,2,P00851,2170.0,6.71,174.42
OI017129,O07559,1,P26924,1590.0,8.23,191.67
OI017130,O07560,1,P08380,4050.0,7.18,508.31
OI017131,O07561,1,P21646,14290.0,13.02,1177.02
OI017132,O07562,1,P09660,4720.0,15.29,381.47
OI017133,O07562,1,P26733,2470.0,9.33,298.37
OI017134,O07562,2,P09539,5680.0,14.47,463.92
OI017135,O07562,1,P00120,2670.0,13.04,214.9
OI017136,O07563,1,P12389,8980.0,12.87,467.35
OI017137,O07563,1,P11453,9200.0,24.83,468.57
OI017138,O07564,1,P00080,1420.0,16.48,220.59
OI017139,O07564,2,P15829,2360.0,2.09,237.69
OI017140,O07565,1,P29170,3510.0,7.6,530.3
OI017141,O07565,1,P11794,1920.0,19.9,232.39
OI017142,O07566,3,P13303,3050.0,0.35,155.98
OI017143,O07566,1,P28742,140.0,6.86,14.01
OI017144,O07566,1,P12352,2210.0,12.67,111.39
OI017145,O07566,1,P16887,1120.0,3.37,56.86
OI017146,O07566,1,P31220,1940.0,9.81,194.87
OI017147,O07567,1,P20681,3040.0,11.18,306.7
OI017148,O07567,3,P06463,5850.0,13.01,474.02
OI017149,O07568,1,P30850,7100.0,35.48,585.1
OI017150,O07569,2,P16240,810.0,0.7,81.21
OI017151,O07569,1,P00752,2560.0,14.59,206.32
OI017152,O07570,1,P24477,2850.0,6.53,346.04
OI017153,O07570,3,P04956,4320.0,20.05,523.55
OI017154,O07571,1,P24553,15430.0,25.59,1596.79
OI017155,O07572,1,P24971,1010.0,5.15,151.84
OI017156,O07572,1,P18448,6010.0,7.02,487.59
OI017157,O07572,1,P27504,1540.0,5.27,185.74
OI017158,O07573,2,P29902,2060.0,14.05,103.44
OI017159,O07573,1,P09001,2140.0,16.9,323.37
OI017160,O07573,1,P21678,4800.0,14.54,242.38
OI017161,O07573,1,P17216,4660.0,3.83,565.53
OI017162,O07574,1,P28365,84400.0,17.15,14802.07
OI017163,O07575,1,P14841,1290.0,19.34,194.35
OI017164,O07575,1,P03418,5410.0,21.73,820.44
OI017165,O07576,2,P09602,1020.0,20.01,123.37
OI017166,O07576,2,P06413,3080.0,0.72,372.45
OI017167,O07576,1,P24682,5680.0,9.27,289.78
OI017168,O07576,1,P03944,2180.0,19.26,219.21
OI017169,O07577,1,P03813,11670.0,13.5,1437.15
OI017170,O07578,1,P13368,56220.0,24.17,6354.21
OI017171,O07579,1,P16336,2970.0,6.01,298.82
OI017172,O07579,1,P24540,3350.0,12.29,337.71
OI017173,O07579,1,P03605,2090.0,11.56,167.98
OI017174,O07580,1,P02229,5500.0,11.2,556.27
OI017175,O07580,2,P01436,290.0,7.64,34.84
OI017176,O07581,1,P32773,17890.0,38.86,2225.54
OI017177,O07582,1,P12215,14460.0,19.04,744.63
OI017178,O07583,1,P06148,450.0,8.76,45.06
OI017179,O07583,1,P30411,5170.0,22.02,787.4
OI017180,O07583,1,P05558,3010.0,1.1,364.24
OI017181,O07584,1,P03978,12240.0,9.59,1004.35
OI017182,O07585,1,P21498,2410.0,17.24,242.21
OI017183,O07586,1,P09841,33460.0,33.06,5361.3
OI017184,O07587,1,P24516,1130.0,1.06,170.34
OI017185,O07587,1,P20966,2790.0,0.26,225.03
OI017186,O07588,2,P28795,3810.0,9.27,384.36
OI017187,O07588,1,P01497,3700.0,21.88,298.31
OI017188,O07589,2,P18120,1420.0,7.53,142.83
OI017189,O07589,1,P25487,340.0,10.7,17.02
OI017190,O07589,1,P04958,1300.0,13.12,105.05
OI017191,O07589,1,P08490,1840.0,0.76,147.92
OI017192,O07590,1,P15709,15700.0,17.92,1632.49
OI017193,O07591,1,P22327,4350.0,3.62,439.22
OI017194,O07591,1,P11904,5310.0,14.34,805.28
OI017195,O07591,3,P32261,2640.0,0.07,133.08
OI017196,O07591,2,P24918,3510.0,22.1,354.24
OI017197,O07591,1,P32252,6110.0,13.18,309.97
OI017198,O07592,1,P22844,14510.0,17.64,1796.08
OI017199,O07593,1,P13846,9310.0,35.41,1430.74
OI017200,O07594,1,P11602,8960.0,29.9,730.39
OI017201,O07595,1,P06322,4870.0,6.79,394.95
OI017202,O07595,1,P20610,1940.0,0.06,233.94
OI017203,O07596,1,P30300,8670.0,11.22,883.65
OI017204,O07597,1,P02457,16460.0,20.18,1764.54
OI017205,O07598,2,P14856,8700.0,34.63,443.61
OI017206,O07598,1,P32866,12250.0,8.11,1004.21
OI017207,O07598,2,P06414,11620.0,16.58,596.19
OI017208,O07599,1,P20844,16910.0,29.86,1766.11
OI017209,O07600,1,P24934,13050.0,29.89,677.41
OI017210,O07601,1,P10406,14800.0,20.02,762.79
OI017211,O07602,1,P03514,5640.0,2.84,571.15
OI017212,O07602,1,P16229,830.0,2.27,124.96
OI017213,O07602,1,P15506,2220.0,7.49,334.95
OI017214,O07602,1,P12904,530.0,0.92,53.08
OI017215,O07603,1,P28226,6150.0,13.85,623.06
OI017216,O07603,1,P03827,5670.0,12.5,697.3
OI017217,O07603,1,P01811,5810.0,8.06,705.51
OI017218,O07604,2,P10485,4860.0,6.06,492.67
OI017219,O07604,2,P28237,5150.0,8.59,625.29
OI017220,O07604,1,P31880,3320.0,14.23,335.63
OI017221,O07604,2,P08256,3530.0,7.58,284.48
OI017222,O07605,1,P28477,6760.0,17.58,548.22
OI017223,O07605,1,P00428,7060.0,13.99,866.28
OI017224,O07606,2,P21576,150.0,1.42,12.01
OI017225,O07606,1,P00303,960.0,19.84,96.47
OI017226,O07607,1,P17240,3720.0,18.94,187.76
OI017227,O07608,2,P19128,4150.0,18.31,335.29
OI017228,O07608,1,P31128,2820.0,8.07,229.65
OI017229,O07609,2,P13691,1200.0,0.68,180.76
OI017230,O07609,1,P21695,800.0,15.78,40.1
OI017231,O07609,2,P05578,1060.0,1.28,159.47
OI017232,O07609,1,P09653,2040.0,5.64,245.9
OI017233,O07610,1,P17783,1320.0,7.82,198.59
OI017234,O07610,1,P29341,3020.0,12.89,153.53
OI017235,O07610,1,P23952,1990.0,14.89,299.78
OI017236,O07611,1,P24178,11190.0,28.22,924.37
OI017237,O07612,2,P00623,6040.0,12.36,917.4
OI017238,O07612,1,P27844,3300.0,1.68,498.61
OI017239,O07613,1,P07057,2910.0,9.3,234.47
OI017240,O07613,1,P08086,6040.0,16.78,741.6
OI017241,O07613,1,P30228,1770.0,9.82,214.04
OI017242,O07614,1,P23052,900.0,1.53,45.23
OI017243,O07614,2,P14611,3140.0,14.48,316.08
OI017244,O07614,1,P04443,1610.0,6.56,194.38
OI017245,O07614,2,P25373,920.0,16.58,110.76
OI017246,O07615,2,P29541,8000.0,24.87,650.75
OI017247,O07615,1,P31361,8640.0,27.98,723.05
OI017248,O07616,1,P23442,9890.0,6.36,1212.89
OI017249,O07617,1,P15722,12990.0,6.03,1067.6
OI017250,O07617,1,P13271,6560.0,13.28,798.08
OI017251,O07618,1,P12601,14320.0,24.83,1473.87
OI017252,O07619,1,P25136,10240.0,23.57,1569.99
OI017253,O07619,1,P06607,7900.0,35.98,401.48
OI017254,O07620,1,P02589,5990.0,4.01,607.07
OI017255,O07620,1,P01830,1310.0,2.43,66.36
OI017256,O07621,1,P16754,13900.0,29.11,1717.21
OI017257,O07622,2,P14104,4630.0,1.99,561.02
OI017258,O07622,1,P26889,120.0,11.92,6.02
OI017259,O07622,2,P16048,1040.0,5.83,156.42
OI017260,O07623,2,P20455,930.0,21.68,48.14
OI017261,O07623,1,P05445,1910.0,9.53,192.04
OI017262,O07624,1,P14659,6530.0,21.56,794.09
OI017263,O07625,1,P13616,12310.0,16.47,631.02
OI017264,O07626,1,P11412,14270.0,17.25,734.22
OI017265,O07626,1,P16620,13220.0,11.93,1398.46
OI017266,O07627,1,P07758,510.0,13.43,25.57
OI017267,O07627,1,P05505,2610.0,18.34,210.52
OI017268,O07627,2,P20065,5230.0,15.19,793.14
OI017269,O07628,1,P13625,2400.0,21.93,193.14
OI017270,O07628,1,P05935,6030.0,5.22,733.19
OI017271,O07628,1,P05702,3380.0,18.79,341.3
OI017272,O07629,3,P24506,3980.0,12.18,601.99
OI017273,O07629,1,P10284,3370.0,12.43,272.66
OI017274,O07629,2,P00211,840.0,0.54,67.44
OI017275,O07629,1,P22926,1560.0,3.91,78.6
OI017276,O07630,1,P15921,4480.0,9.2,361.86
OI017277,O07630,2,P11459,2440.0,0.63,245.75
OI017278,O07630,1,P07555,1720.0,11.81,207.19
OI017279,O07631,1,P07480,240.0,2.25,24.02
OI017280,O07631,1,P09751,3840.0,22.46,387.06
OI017281,O07631,1,P21420,3820.0,11.77,462.18
OI017282,O07631,1,P06196,720.0,20.4,108.61
OI017283,O07632,1,P18743,6740.0,4.65,683.89
OI017284,O07633,1,P27520,17080.0,14.8,885.56
OI017285,O07634,1,P08353,3150.0,7.28,253.64
OI017286,O07634,1,P25977,2300.0,12.68,278.1
OI017287,O07634,2,P25538,790.0,5.55,63.42
OI017288,O07634,2,P03359,4520.0,1.84,228.09
OI017289,O07635,2,P29035,4730.0,9.09,382.47
OI017290,O07635,3,P17688,2540.0,16.52,383.81
OI017291,O07636,3,P00311,1480.0,12.01,74.26
OI017292,O07636,1,P27211,2010.0,17.49,101.13
OI017293,O07637,1,P30996,480.0,3.73,38.52
OI017294,O07637,1,P09916,4330.0,18.98,524.78
OI017295,O07638,1,P28066,9760.0,31.99,797.99
OI017296,O07639,2,P31662,7250.0,14.78,1105.55
OI017297,O07639,1,P29532,9240.0,37.42,471.79
OI017298,O07640,1,P11955,10450.0,36.82,533.63
OI017299,O07640,1,P09361,6540.0,20.65,530.2
OI017300,O07641,1,P17168,1690.0,13.34,135.79
OI017301,O07641,3,P07905,4220.0,2.3,511.23
OI017302,O07642,1,P10972,2390.0,8.71,288.23
OI017303,O07642,1,P22776,2300.0,5.54,184.96
OI017304,O07643,1,P22046,3560.0,7.78,358.96
OI017305,O07643,1,P09663,2910.0,11.68,440.31
OI017306,O07643,1,P26172,2680.0,0.99,404.62
OI017307,O07643,2,P14611,3140.0,13.29,474.13
OI017308,O07643,1,P03099,2660.0,9.5,268.19
OI017309,O07644,2,P26587,730.0,2.5,73.14
OI017310,O07645,1,P14930,50.0,7.94,5.0
OI017311,O07645,1,P00139,2980.0,8.47,241.62
OI017312,O07646,1,P21763,9550.0,17.22,487.77
OI017313,O07647,1,P11459,2440.0,19.4,294.9
OI017314,O07647,1,P18153,5610.0,13.91,895.63
OI017315,O07647,1,P18373,4230.0,1.68,213.46
OI017316,O07647,2,P08346,1130.0,21.41,113.37
OI017317,O07648,1,P22792,16270.0,31.46,840.38
OI017318,O07649,1,P19599,4670.0,19.58,476.59
OI017319,O07649,1,P30201,4050.0,17.25,490.08
OI017320,O07649,1,P07149,110.0,12.72,11.01
OI017321,O07650,2,P24537,3180.0,9.29,164.4
OI017322,O07650,1,P26018,930.0,16.03,139.82
OI017323,O07650,1,P20023,1000.0,15.77,50.13
OI017324,O07651,1,P14208,30890.0,26.23,3943.59
OI017325,O07652,2,P32093,10670.0,18.95,1312.59
OI017326,O07653,1,P26684,3220.0,16.45,162.75
OI017327,O07653,1,P08170,1500.0,5.89,120.92
OI017328,O07653,1,P18703,920.0,14.31,46.12
OI017329,O07653,1,P00805,4260.0,19.55,215.11
OI017330,O07653,2,P27289,5820.0,14.99,592.0
OI017331,O07654,1,P26755,62900.0,15.46,10637.02
OI017332,O07655,1,P21293,75140.0,47.48,13091.04
OI017333,O07656,1,P24307,6840.0,36.05,693.56
OI017334,O07656,2,P12816,12680.0,28.63,650.33
OI017335,O07657,1,P07005,130.0,7.14,13.05
OI017336,O07657,1,P32261,2640.0,10.23,399.24
OI017337,O07657,1,P24477,2850.0,7.68,432.54
OI017338,O07657,1,P23032,1720.0,15.04,259.17
OI017339,O07658,2,P06960,4380.0,18.61,353.64
OI017340,O07658,3,P03463,1700.0,10.66,85.63
OI017341,O07658,1,P09495,2830.0,10.91,227.79
OI017342,O07658,2,P10284,3370.0,8.6,272.66
OI017343,O07659,1,P10983,3800.0,12.89,460.83
OI017344,O07659,1,P15032,600.0,1.45,48.07
OI017345,O07659,1,P16141,4030.0,8.45,610.82
OI017346,O07660,1,P27868,11280.0,16.65,1741.51
OI017347,O07660,2,P22301,6180.0,15.13,625.76
OI017348,O07661,1,P03544,1200.0,9.17,96.61
OI017349,O07661,1,P17082,810.0,0.71,64.93
OI017350,O07661,1,P19676,4700.0,9.55,238.19
OI017351,O07661,1,P30677,3760.0,18.36,191.61
OI017352,O07662,1,P14241,11350.0,35.99,929.43
OI017353,O07663,1,P11223,7330.0,18.75,893.02
OI017354,O07663,1,P09344,12730.0,20.91,1658.15
OI017355,O07664,2,P16153,6050.0,14.92,490.44
OI017356,O07664,2,P10283,2960.0,16.66,448.05
OI017357,O07664,1,P15891,1170.0,4.97,117.53
OI017358,O07665,2,P31353,5380.0,16.99,652.8
OI017359,O07665,1,P03664,4930.0,12.62,249.0
OI017360,O07666,1,P10288,16160.0,32.95,2009.44
OI017361,O07667,1,P13380,3010.0,6.5,151.71
OI017362,O07667,2,P08016,3830.0,10.24,578.96
OI017363,O07667,1,P21031,5740.0,16.69,872.26
OI017364,O07667,1,P32811,3250.0,0.04,328.22
OI017365,O07667,1,P27805,1580.0,14.72,158.97
OI017366,O07668,1,P15842,2830.0,1.16,284.71
OI017367,O07668,1,P29548,3910.0,16.25,472.96
OI017368,O07669,1,P02180,140.0,4.53,16.81
OI017369,O07669,2,P30371,2060.0,10.2,103.48
OI017370,O07669,2,P18002,4320.0,8.39,437.72
OI017371,O07670,1,P29175,9890.0,12.71,1519.67
OI017372,O07670,1,P17554,6710.0,17.79,682.15
OI017373,O07671,2,P00467,2300.0,14.54,347.6
OI017374,O07671,1,P06334,650.0,1.66,32.56
OI017375,O07671,1,P10218,5670.0,0.16,458.93
OI017376,O07672,3,P00132,5470.0,1.09,836.86
OI017377,O07672,2,P27195,5790.0,8.34,703.19
OI017378,O07672,3,P22000,4030.0,1.76,487.98
OI017379,O07673,1,P27952,3140.0,21.34,254.74
OI017380,O07673,2,P26838,3180.0,16.13,320.15
OI017381,O07673,1,P26839,5910.0,21.91,300.38
OI017382,O07674,3,P02982,1550.0,21.75,155.5
OI017383,O07674,2,P22234,3180.0,4.74,384.29
OI017384,O07675,1,P24088,1350.0,17.63,67.8
OI017385,O07675,1,P25687,4480.0,20.12,452.46
OI017386,O07675,1,P01443,3720.0,0.42,376.52
OI017387,O07676,2,P20343,680.0,17.47,102.48
OI017388,O07676,2,P27471,5350.0,3.16,824.65
OI017389,O07676,1,P15582,3260.0,1.1,394.3
OI017390,O07676,3,P14523,3540.0,12.74,178.27
OI017391,O07676,2,P18107,1120.0,19.33,89.81
OI017392,O07677,1,P19953,2460.0,10.98,123.69
OI017393,O07677,1,P09550,1690.0,14.92,84.84
OI017394,O07677,1,P07818,1590.0,16.16,193.37
OI017395,O07678,1,P06660,4890.0,7.96,395.87
OI017396,O07678,1,P21245,1850.0,9.35,283.49
OI017397,O07678,1,P26587,730.0,1.4,87.76
OI017398,O07679,2,P12167,2530.0,11.9,307.93
OI017399,O07679,1,P20476,1140.0,10.85,91.46
OI017400,O07680,2,P30857,4500.0,12.78,545.4
OI017401,O07680,3,P07950,1670.0,4.14,134.27
OI017402,O07680,1,P25791,5010.0,7.23,506.45
OI017403,O07681,2,P11260,8870.0,27.1,463.21
OI017404,O07682,2,P25116,1730.0,10.78,174.6
OI017405,O07682,2,P32247,1980.0,22.48,99.57
OI017406,O07682,1,P10862,320.0,5.95,38.45
OI017407,O07682,1,P04171,3590.0,14.06,543.93
OI017408,O07682,1,P24549,3070.0,10.2,309.41
OI017409,O07683,1,P20053,4060.0,18.71,206.07
OI017410,O07683,1,P02928,690.0,5.07,82.98
OI017411,O07683,1,P04225,2760.0,18.09,139.78
OI017412,O07684,1,P16680,4570.0,21.48,461.36
OI017413,O07684,1,P14234,4820.0,7.45,389.9
OI017414,O07684,2,P00473,2900.0,15.73,233.95
OI017415,O07684,1,P27005,2460.0,8.12,197.89
OI017416,O07685,2,P32080,3890.0,15.18,314.59
OI017417,O07685,1,P04278,3280.0,17.9,264.75
OI017418,O07686,1,P26373,16670.0,37.39,861.54
OI017419,O07687,1,P06549,11090.0,22.33,907.32
OI017420,O07688,1,P30482,8190.0,31.97,416.9
OI017421,O07689,1,P03937,110.0,19.57,13.21
OI017422,O07689,1,P30765,4890.0,8.64,495.15
OI017423,O07689,1,P12583,3620.0,5.92,547.83
OI017424,O07690,1,P31515,10470.0,35.42,1607.86
OI017425,O07691,2,P17877,5060.0,20.88,613.62
OI017426,O07691,1,P05843,1110.0,15.66,111.34
OI017427,O07691,1,P20824,5400.0,17.9,547.32
OI017428,O07692,1,P31443,10150.0,25.13,829.37
OI017429,O07692,1,P03389,14820.0,14.83,1834.4
OI017430,O07692,1,P07030,13760.0,36.29,1729.67
OI017431,O07693,1,P06374,5120.0,8.57,776.17
OI017432,O07693,1,P32297,6070.0,16.93,922.56
OI017433,O07694,1,P31592,2440.0,0.96,294.32
OI017434,O07694,1,P27536,5100.0,21.22,515.92
OI017435,O07695,1,P16385,4770.0,8.71,385.35
OI017436,O07695,1,P08269,740.0,22.36,59.31
OI017437,O07696,1,P01810,18490.0,26.11,1919.96
OI017438,O07697,2,P23693,3540.0,2.28,428.23
OI017439,O07697,2,P06622,3900.0,7.66,396.94
OI017440,O07697,1,P29793,1940.0,11.53,156.05
OI017441,O07697,1,P24260,1610.0,19.05,80.86
OI017442,O07698,1,P15238,1290.0,1.48,65.0
OI017443,O07698,1,P08738,3030.0,12.73,457.62
OI017444,O07698,1,P18378,1020.0,12.71,51.11
OI017445,O07698,1,P00486,4990.0,13.68,605.26
OI017446,O07699,1,P01197,11500.0,36.63,1179.44
OI017447,O07700,1,P14204,14490.0,34.49,1194.17
OI017448,O07700,1,P07637,9300.0,20.18,1424.0
OI017449,O07700,1,P08955,7500.0,19.19,380.66
OI017450,O07701,1,P03696,3030.0,20.15,305.18
OI017451,O07701,1,P10139,130.0,14.85,19.52
OI017452,O07702,1,P15772,9530.0,17.85,1461.29
OI017453,O07702,1,P20422,9370.0,14.78,957.79
OI017454,O07703,1,P10927,11560.0,20.26,1420.1
OI017455,O07704,1,P22749,115650.0,43.7,14268.9
OI017456,O07705,1,P28225,3380.0,9.07,272.55
OI017457,O07705,2,P09349,2490.0,5.96,200.33
OI017458,O07705,1,P08852,790.0,19.19,64.25
OI017459,O07705,1,P31825,4610.0,0.44,465.53
OI017460,O07706,1,P29447,2810.0,20.57,340.04
OI017461,O07706,1,P24931,970.0,21.12,116.72
OI017462,O07707,1,P01367,1820.0,5.07,219.26
OI017463,O07707,1,P27955,2990.0,7.71,361.34
OI017464,O07707,1,P09695,3140.0,11.36,252.93
OI017465,O07707,1,P15895,4310.0,6.02,435.32
OI017466,O07707,3,P02798,2900.0,14.67,146.0
OI017467,O07708,1,P01645,3830.0,1.83,308.93
OI017468,O07708,1,P23649,1590.0,15.99,129.37
OI017469,O07708,2,P00015,4430.0,13.93,223.55
OI017470,O07709,3,P00375,3050.0,5.3,245.93
OI017471,O07709,1,P18391,1160.0,7.05,174.49
OI017472,O07710,1,P05669,5380.0,5.22,653.19
OI017473,O07710,1,P21302,490.0,6.2,24.84
OI017474,O07710,1,P31388,4130.0,7.59,500.78
OI017475,O07711,2,P01287,5430.0,18.65,439.55
OI017476,O07712,2,P23662,11460.0,24.78,586.42
OI017477,O07712,1,P15304,11420.0,34.68,937.02
OI017478,O07712,1,P07417,13900.0,31.79,2146.72
OI017479,O07713,2,P29559,4390.0,12.1,355.65
OI017480,O07713,1,P27574,5480.0,5.91,279.91
OI017481,O07713,1,P20023,1000.0,12.23,100.26
OI017482,O07713,1,P18522,4590.0,5.61,463.67
OI017483,O07714,2,P18679,6800.0,28.25,344.88
OI017484,O07714,1,P07801,12730.0,11.4,1568.26
OI017485,O07715,2,P02643,1370.0,22.31,206.26
OI017486,O07715,2,P31428,5430.0,17.33,439.62
OI017487,O07716,1,P16747,260.0,13.32,26.05
OI017488,O07717,1,P00242,7170.0,32.44,1114.35
OI017489,O07718,1,P04430,10070.0,30.73,1233.95
OI017490,O07718,2,P15175,10820.0,21.27,553.14
OI017491,O07719,1,P15009,14470.0,31.86,1491.77
OI017492,O07719,1,P27192,13700.0,15.84,2111.82
OI017493,O07720,2,P13544,10760.0,21.78,887.59
OI017494,O07721,1,P17601,11970.0,14.2,613.37
OI017495,O07722,1,P13502,4280.0,18.73,518.2
OI017496,O07722,1,P02506,2970.0,21.66,448.81
OI017497,O07722,2,P13454,3150.0,13.96,268.71
OI017498,O07722,1,P14675,1490.0,19.51,119.9
OI017499,O07722,1,P25534,2830.0,4.0,288.99
OI017500,O07723,1,P18888,14290.0,11.93,1768.95
OI017501,O07723,1,P31600,8550.0,18.73,698.3
OI017502,O07723,2,P01266,10710.0,33.65,1641.34
OI017503,O07724,1,P14664,550.0,19.41,27.56
OI017504,O07724,1,P10976,2080.0,16.33,104.6
OI017505,O07724,1,P19252,5640.0,19.99,688.09
OI017506,O07724,2,P09133,2180.0,5.18,262.95
OI017507,O07725,1,P06090,8310.0,22.49,1020.95
OI017508,O07725,2,P30122,10820.0,28.72,553.81
OI017509,O07726,1,P09978,11570.0,8.87,1777.39
OI017510,O07726,1,P01953,8090.0,22.64,1009.81
OI017511,O07727,1,P21513,1480.0,14.98,118.83
OI017512,O07727,1,P17943,2000.0,12.02,200.96
OI017513,O07727,1,P23813,2760.0,5.79,417.57
OI017514,O07727,2,P19392,5410.0,17.87,659.02
OI017515,O07728,1,P30958,1440.0,12.78,115.6
OI017516,O07728,1,P26346,1540.0,2.91,185.63
OI017517,O07729,1,P19317,720.0,20.8,36.99
OI017518,O07729,1,P02877,5480.0,11.74,277.14
OI017519,O07730,1,P00120,2670.0,4.2,214.9
OI017520,O07730,1,P02679,240.0,7.26,36.06
OI017521,O07731,1,P08220,11990.0,12.76,617.71
OI017522,O07732,2,P32550,7260.0,8.87,895.87
OI017523,O07733,1,P32877,2930.0,15.97,353.94
OI017524,O07733,1,P13289,6080.0,13.09,617.1
OI017525,O07733,1,P27572,520.0,18.81,52.17
OI017526,O07733,2,P30374,5260.0,6.87,836.75
OI017527,O07733,1,P28993,3370.0,17.16,349.52
OI017528,O07734,2,P21546,5340.0,13.93,539.81
OI017529,O07734,1,P26970,4540.0,13.46,372.2
OI017530,O07734,1,P13107,5930.0,7.94,302.33
OI017531,O07735,2,P31966,710.0,12.22,85.36
OI017532,O07735,3,P11715,2010.0,0.15,161.51
OI017533,O07735,1,P25809,4010.0,11.44,203.13
OI017534,O07735,1,P18056,2520.0,3.86,304.32
OI017535,O07735,3,P12796,610.0,11.08,91.7
OI017536,O07736,1,P28402,1960.0,0.39,98.48
OI017537,O07736,2,P09594,3850.0,16.18,194.3
OI017538,O07737,1,P31598,570.0,11.19,28.55
OI017539,O07737,2,P05316,4510.0,7.01,455.7
OI017540,O07737,1,P09879,4460.0,3.17,360.38
OI017541,O07738,1,P15789,1980.0,11.37,159.07
OI017542,O07738,1,P25499,5240.0,8.51,794.79
OI017543,O07738,1,P21324,1430.0,11.86,114.8
OI017544,O07738,3,P00113,610.0,12.17,30.62
OI017545,O07739,1,P21058,130580.0,24.86,8251.09
OI017546,O07740,3,P03092,5210.0,21.44,789.96
OI017547,O07740,1,P21390,6050.0,14.49,735.29
OI017548,O07740,1,P03908,3850.0,16.96,388.0
OI017549,O07741,1,P11924,7500.0,11.02,381.0
OI017550,O07741,1,P13215,7300.0,13.78,371.17
OI017551,O07742,1,P12606,10800.0,18.91,1325.55
OI017552,O07743,2,P21837,2160.0,9.38,325.59
OI017553,O07743,2,P32563,2770.0,2.45,222.94
OI017554,O07743,2,P03237,190.0,21.31,9.81
OI017555,O07743,1,P29910,1010.0,18.61,101.22
OI017556,O07744,3,P09712,460.0,18.33,23.04
OI017557,O07744,1,P29451,2450.0,3.73,123.61
OI017558,O07745,1,P18599,5010.0,10.69,607.67
OI017559,O07745,1,P01983,3720.0,4.83,450.35
OI017560,O07746,1,P13572,5730.0,4.28,473.19
OI017561,O07746,1,P07221,2650.0,8.27,213.38
OI017562,O07747,1,P05655,5970.0,4.09,302.21
OI017563,O07747,1,P20012,250.0,3.0,20.1
OI017564,O07747,1,P09906,880.0,1.25,71.85
OI017565,O07747,1,P10575,440.0,7.54,66.1
OI017566,O07748,1,P09138,14240.0,34.8,2201.75
OI017567,O07749,1,P17296,5060.0,13.99,614.53
OI017568,O07750,2,P06729,1080.0,15.8,108.34
OI017569,O07750,1,P26782,1140.0,0.97,114.32
OI017570,O07750,1,P14358,4480.0,15.3,452.48
OI017571,O07751,1,P01150,9730.0,9.31,996.8
OI017572,O07752,1,P07563,4590.0,18.56,463.55
OI017573,O07752,2,P27532,3750.0,15.93,566.94
OI017574,O07753,1,P12623,11950.0,23.89,611.96
OI017575,O07753,1,P29287,8790.0,19.0,895.16
OI017576,O07754,1,P11095,12960.0,17.6,1066.47
OI017577,O07754,1,P20809,9540.0,11.79,779.33
