product_id,Category_name,sub_category_name,product_weight_g,brand,cost_price,selling_price,stock_availability
P09297,garden_tools,Collectibles,2900,Generic Indian,11160.0,15410.0,Limited Edition
P09298,auto,Car Accessories,2750,Amaron,9670.0,12200.0,In Stock
P09299,bed_bath_table,Gifts,300,Generic Indian,4870.0,5990.0,In Stock
P09300,housewares,General Merchandise,1000,Generic Indian,5570.0,6420.0,In Stock
P09301,bed_bath_table,General Merchandise,13650,Generic Indian,9520.0,12200.0,In Stock
P09302,housewares,Collectibles,1287,Generic Global,6660.0,8960.0,In Stock
P09303,stationery,Novels,550,Classmate,1130.0,1580.0,In Stock
P09304,health_beauty,General Merchandise,400,Generic Indian,12870.0,16630.0,Out of Stock
P09305,housewares,Gifts,450,Generic Indian,3520.0,4890.0,Available on Demand
P09306,toys,Gifts,600,Generic Indian,12300.0,14280.0,In Stock
P09307,computers_accessories,Smartwatches,800,Sony,22070.0,24880.0,In Stock
P09308,diapers_and_hygiene,Gifts,200,Generic Indian,8220.0,10100.0,In Stock
P09309,watches_gifts,General Merchandise,300,Generic Indian,3290.0,4330.0,Discontinued
P09310,sports_leisure,Collectibles,900,Generic Global,10170.0,12960.0,In Stock
P09311,furniture_decor,Dining Tables,800,Urban Ladder,66350.0,101640.0,In Stock
P09312,pet_shop,Dog Food,6000,Drools,1270.0,1460.0,In Stock
P09313,housewares,Collectibles,1500,Generic Indian,120.0,160.0,In Stock
P09314,health_beauty,General Merchandise,650,Generic Indian,3640.0,4690.0,In Stock
P09315,music,Gifts,1250,Generic Indian,730.0,850.0,In Stock
P09316,cool_stuff,General Merchandise,2300,Generic Indian,950.0,1090.0,In Stock
P09317,stationery,Manga,200,Camel,1700.0,2050.0,Backordered
P09318,sports_leisure,General Merchandise,1450,Generic Indian,1850.0,2500.0,Low Stock
P09319,health_beauty,Collectibles,694,Generic Indian,770.0,880.0,In Stock
P09320,housewares,Novelty Items,600,Generic Indian,9350.0,12940.0,In Stock
P09321,sports_leisure,Gifts,150,Generic Global,10940.0,13350.0,In Stock
P09322,auto,Bike Accessories,200,BharatBenz,11520.0,14060.0,Discontinued
P09323,stationery,STEM Toys,750,Classmate,760.0,1010.0,In Stock
P09324,telephony,Novelty Items,100,Generic Indian,11350.0,15770.0,Backordered
P09325,pet_shop,Grooming,300,Himalaya Pet Care,6780.0,10330.0,In Stock
P09326,musical_instruments,Gifts,900,Generic Global,9560.0,11290.0,In Stock
P09327,sports_leisure,General Merchandise,1250,Generic Indian,6460.0,7770.0,In Stock
P09328,garden_tools,Novelty Items,400,Generic Indian,1780.0,2180.0,In Stock
P09329,watches_gifts,Gifts,283,Generic Indian,11600.0,13930.0,In Stock
P09330,housewares,General Merchandise,11800,Generic Indian,4540.0,5290.0,In Stock
P09331,fashion_shoes,Jeans,1500,Fabindia,220.0,400.0,In Stock
P09332,fashion_shoes,Dresses,1400,Allen Solly,1470.0,2210.0,Limited Edition
P09333,market_place,Collectibles,150,Generic Indian,3380.0,3770.0,In Stock
P09334,auto,Engine Oils,4650,Amaron,9880.0,12820.0,In Stock
P09335,furniture_decor,Wardrobes,600,Pepperfry,7510.0,10640.0,In Stock
P09336,auto,Dash Cams,5200,Minda,9310.0,11450.0,In Stock
P09337,food_drink,General Merchandise,750,Generic Global,5430.0,6150.0,In Stock
P09338,home_construction,Dining Tables,650,Durian,96350.0,112590.0,In Stock
P09339,sports_leisure,Collectibles,275,Generic Indian,1500.0,1780.0,In Stock
P09340,computers_accessories,Printers,200,Infinix,48390.0,56010.0,In Stock
P09341,auto,Tyres,1000,Bosch India,13000.0,14690.0,Low Stock
P09342,arts_and_craftmanship,Gifts,250,Generic Global,14220.0,17490.0,In Stock
P09343,furniture_decor,Lamps,1500,Nilkamal,72580.0,92620.0,Backordered
P09344,small_appliances,Collectibles,30000,Generic Indian,11080.0,12730.0,In Stock
P09345,computers_accessories,Tablets,200,OnePlus,72780.0,82200.0,Limited Edition
P09346,furniture_decor,Sofas,900,Nilkamal,27320.0,39270.0,In Stock
P09347,perfumery,Spa Kits,12600,Biotique,1610.0,2750.0,In Stock
P09348,home_appliances,Dining Tables,50,Godrej Interio,1300.0,1530.0,In Stock
P09349,health_beauty,General Merchandise,350,Generic Indian,1870.0,2490.0,In Stock
P09350,bed_bath_table,Novelty Items,500,Generic Indian,7050.0,9500.0,In Stock
P09351,baby,General Merchandise,700,Generic Indian,600.0,820.0,In Stock
P09352,stationery,STEM Toys,1128,Navneet,230.0,320.0,Out of Stock
P09353,small_appliances,Collectibles,13300,Generic Indian,8900.0,11460.0,In Stock
P09354,perfumery,Skincare,478,Biotique,1220.0,1710.0,In Stock
P09355,furniture_decor,Wardrobes,2400,Urban Ladder,2280.0,2710.0,Limited Edition
P09356,computers_accessories,Earbuds,250,Xiaomi,46070.0,55890.0,In Stock
P09357,health_beauty,Collectibles,500,Generic Indian,8540.0,9970.0,In Stock
P09358,books_general_interest,Manga,550,Navneet,540.0,640.0,In Stock
P09359,auto,Tyres,7450,Bosch India,12320.0,14850.0,In Stock
P09360,furniture_decor,Wardrobes,450,Godrej Interio,83280.0,113030.0,Low Stock
P09361,housewares,General Merchandise,150,Generic Indian,5120.0,6540.0,In Stock
P09362,stationery,Pens,8200,Navneet,210.0,300.0,In Stock
P09363,garden_tools,Gifts,3650,Generic Indian,8710.0,10310.0,In Stock
P09364,sports_leisure,General Merchandise,1000,Generic Indian,620.0,770.0,In Stock
P09365,auto,Helmets,300,BharatBenz,12660.0,16680.0,In Stock
P09366,books_technical,Board Games,1250,Faber-Castell,1690.0,1920.0,In Stock
P09367,health_beauty,Collectibles,375,Generic Global,10550.0,12690.0,In Stock
P09368,toys,General Merchandise,1300,Generic Indian,8410.0,9440.0,In Stock
P09369,health_beauty,Collectibles,250,Generic Indian,11940.0,16060.0,In Stock
P09370,watches_gifts,Collectibles,300,Generic Indian,1080.0,1440.0,Backordered
P09371,sports_leisure,Novelty Items,30000,Generic Global,9120.0,11850.0,In Stock
P09372,computers_accessories,Power Banks,1100,Xiaomi,24450.0,27490.0,In Stock
P09373,computers_accessories,E-Readers,833,Dell,25460.0,27250.0,In Stock
P09374,furniture_decor,Wardrobes,12250,Nilkamal,22050.0,26370.0,In Stock
P09375,sports_leisure,Gifts,5000,Generic Indian,7840.0,10050.0,In Stock
P09376,bed_bath_table,Collectibles,4000,Generic Indian,4950.0,5700.0,Backordered
P09377,bed_bath_table,Collectibles,1400,Generic Indian,16890.0,19650.0,In Stock
P09378,construction_tools_construction,Gifts,150,Generic Indian,6130.0,7390.0,In Stock
P09379,telephony,Gifts,200,Generic Indian,1140.0,1290.0,In Stock
P09380,home_appliances,Recliners,3500,Urban Ladder,94550.0,131850.0,Limited Edition
P09381,furniture_decor,Sofas,600,Nilkamal,46170.0,55290.0,In Stock
P09382,toys,Novelty Items,400,Generic Indian,6200.0,6980.0,In Stock
P09383,furniture_decor,Sofas,450,Pepperfry,8760.0,11450.0,In Stock
P09384,baby,Collectibles,850,Generic Indian,7880.0,10040.0,In Stock
P09385,garden_tools,Gifts,1550,Generic Global,10810.0,14390.0,In Stock
P09386,furniture_decor,Sofas,3000,Pepperfry,56130.0,63270.0,In Stock
P09387,furniture_decor,Sofas,800,Durian,65830.0,75370.0,In Stock
P09388,fixed_telephony,Gifts,100,Generic Global,11340.0,12810.0,Limited Edition
P09389,furniture_decor,Recliners,1500,Godrej Interio,66880.0,90690.0,In Stock
P09390,kitchen_dining_laundry_garden_furniture,TV Units,16550,Nilkamal,56340.0,82080.0,In Stock
P09391,baby,Collectibles,11100,Generic Indian,2140.0,2890.0,In Stock
P09392,bed_bath_table,Collectibles,1150,Generic Indian,2110.0,2830.0,Discontinued
P09393,garden_tools,General Merchandise,9150,Generic Indian,12770.0,15890.0,In Stock
P09394,stationery,Manga,850,Classmate,1330.0,2030.0,In Stock
P09395,computers_accessories,E-Readers,700,Infinix,8480.0,9100.0,In Stock
P09396,pet_shop,Leashes,900,Drools,300.0,340.0,In Stock
P09397,health_beauty,Collectibles,1550,Generic Indian,14250.0,16710.0,Available on Demand
P09398,health_beauty,Collectibles,850,Generic Indian,2270.0,3180.0,Out of Stock
P09399,computers_accessories,Routers,740,realme,88170.0,101030.0,Limited Edition
P09400,housewares,Novelty Items,4850,Generic Indian,10120.0,11850.0,In Stock
P09401,toys,Gifts,500,Generic Indian,13890.0,15940.0,Limited Edition
P09402,health_beauty,Collectibles,525,Generic Indian,12310.0,16690.0,In Stock
P09403,bed_bath_table,Gifts,1550,Generic Indian,6210.0,6980.0,Backordered
P09404,furniture_living_room,Dining Tables,4950,Urban Ladder,12500.0,15860.0,In Stock
P09405,health_beauty,General Merchandise,500,Generic Indian,9940.0,11120.0,In Stock
P09406,bed_bath_table,General Merchandise,1075,Generic Indian,11770.0,14390.0,In Stock
P09407,pet_shop,Leashes,1200,Himalaya Pet Care,4870.0,6070.0,In Stock
P09408,bed_bath_table,Gifts,900,Generic Indian,11430.0,13590.0,In Stock
P09409,computers_accessories,Action Cameras,1188,Xiaomi,95120.0,108610.0,In Stock
P09410,health_beauty,Gifts,2200,Generic Indian,8000.0,10620.0,In Stock
P09411,health_beauty,Novelty Items,300,Generic Indian,12400.0,16610.0,In Stock
P09412,construction_tools_construction,General Merchandise,5850,Generic Indian,5830.0,7040.0,Backordered
P09413,sports_leisure,Collectibles,800,Generic Indian,13070.0,16230.0,Preorder
P09414,baby,Collectibles,288,Generic Indian,5650.0,6530.0,In Stock
P09415,health_beauty,General Merchandise,150,Generic Global,4090.0,5140.0,In Stock
P09416,computers_accessories,Power Banks,200,Noise,51600.0,57600.0,Limited Edition
P09417,furniture_decor,Lamps,600,Pepperfry,29000.0,41890.0,In Stock
P09418,toys,General Merchandise,500,Generic Indian,3900.0,5250.0,Out of Stock
P09419,toys,General Merchandise,3865,Generic Indian,8470.0,10090.0,In Stock
P09420,telephony,Collectibles,175,Generic Indian,7110.0,9230.0,Limited Edition
P09421,watches_gifts,Gifts,338,Generic Indian,7390.0,9790.0,In Stock
P09422,sports_leisure,Gifts,900,Generic Indian,4390.0,5970.0,In Stock
P09423,garden_tools,General Merchandise,3900,Generic Indian,10140.0,13740.0,In Stock
P09424,computers_accessories,Feature Phones,250,iQOO,72560.0,80060.0,Preorder
P09425,home_construction,Recliners,850,Godrej Interio,17090.0,25180.0,Available on Demand
P09426,home_construction,Lamps,1550,Nilkamal,94530.0,113660.0,In Stock
P09427,computers_accessories,Bluetooth Speakers,1666,Infinix,24250.0,26410.0,In Stock
P09428,housewares,General Merchandise,710,Generic Indian,6250.0,7450.0,In Stock
P09429,computers_accessories,Laptops,1134,Samsung,74920.0,81890.0,In Stock
P09430,health_beauty,General Merchandise,257,Generic Indian,14070.0,15640.0,In Stock
P09431,sports_leisure,General Merchandise,2850,Generic Global,7390.0,10180.0,Low Stock
P09432,auto,Car Accessories,450,Amaron,1550.0,1810.0,In Stock
P09433,sports_leisure,Collectibles,2500,Generic Indian,12780.0,16690.0,In Stock
P09434,perfumery,Skincare,100,Himalaya,1190.0,1570.0,In Stock
P09435,home_confort,Lamps,200,Godrej Interio,25900.0,37520.0,In Stock
P09436,fashion_bags_accessories,Handbags,100,H&M,1690.0,2430.0,In Stock
P09437,toys,Gifts,700,Generic Indian,8670.0,10760.0,In Stock
P09438,furniture_living_room,Beds,6100,Pepperfry,90320.0,135480.0,In Stock
P09439,toys,Collectibles,1200,Generic Indian,4470.0,5110.0,In Stock
P09440,small_appliances,Collectibles,6600,Generic Indian,2570.0,3210.0,In Stock
P09441,watches_gifts,Gifts,250,Generic Indian,1240.0,1600.0,In Stock
P09442,housewares,Collectibles,300,Generic Indian,6520.0,7710.0,In Stock
P09443,housewares,General Merchandise,1100,Generic Indian,10810.0,14730.0,In Stock
P09444,electronics,Smartwatches,200,Xiaomi,27090.0,31170.0,Limited Edition
P09445,fashion_bags_accessories,Handbags,150,H&M,3560.0,5570.0,In Stock
P09446,fashion_bags_accessories,Sarees,200,Metro,1430.0,2440.0,In Stock
P09447,luggage_accessories,General Merchandise,4300,Generic Global,7600.0,9150.0,In Stock
P09448,perfumery,Skincare,700,Forest Essentials,1270.0,2200.0,In Stock
P09449,auto,Helmets,30000,Minda,15020.0,19900.0,Discontinued
P09450,housewares,General Merchandise,400,Generic Indian,9560.0,12890.0,In Stock
P09451,health_beauty,Collectibles,200,Generic Indian,10960.0,12580.0,In Stock
P09452,cool_stuff,General Merchandise,2500,Generic Indian,15970.0,18380.0,In Stock
P09453,stationery,Novels,100,Navneet,3370.0,3820.0,In Stock
P09454,consoles_games,DSL Cameras,400,boAt,51930.0,57300.0,Available on Demand
P09455,furniture_decor,Recliners,3600,Nilkamal,42190.0,49480.0,In Stock
P09456,housewares,Novelty Items,50,Generic Indian,8580.0,10710.0,In Stock
P09457,cool_stuff,Gifts,400,Generic Global,5670.0,7830.0,Available on Demand
P09458,pet_shop,Cat Food,500,Whiskas,5470.0,7100.0,In Stock
P09459,baby,General Merchandise,7450,Generic Indian,780.0,1020.0,Available on Demand
P09460,computers_accessories,DSL Cameras,350,Noise,12950.0,14220.0,In Stock
P09461,construction_tools_construction,General Merchandise,450,Generic Indian,10220.0,13450.0,In Stock
P09462,bed_bath_table,Novelty Items,1000,Generic Indian,10070.0,14370.0,In Stock
P09463,bed_bath_table,Gifts,2500,Generic Global,1490.0,2110.0,In Stock
P09464,sports_leisure,General Merchandise,450,Generic Indian,13820.0,17450.0,In Stock
P09465,bed_bath_table,General Merchandise,2450,Generic Indian,6960.0,9770.0,In Stock
P09466,health_beauty,General Merchandise,200,Generic Indian,1200.0,1660.0,In Stock
P09467,office_furniture,Beds,16450,Nilkamal,121610.0,135200.0,In Stock
P09468,luggage_accessories,Gifts,16050,Generic Indian,2320.0,2680.0,In Stock
P09469,baby,General Merchandise,950,Generic Indian,12550.0,15180.0,In Stock
P09470,cool_stuff,General Merchandise,1050,Generic Indian,5420.0,6580.0,Available on Demand
P09471,toys,General Merchandise,2150,Generic Indian,11820.0,15020.0,In Stock
P09472,furniture_decor,Beds,6600,Godrej Interio,75280.0,84930.0,In Stock
P09473,computers_accessories,Action Cameras,250,OnePlus,22900.0,25010.0,Limited Edition
P09474,home_confort,Bean Bags,6500,Urban Ladder,91570.0,110650.0,In Stock
P09475,bed_bath_table,General Merchandise,1383,Generic Indian,11980.0,15120.0,Available on Demand
P09476,telephony,Novelty Items,100,Generic Indian,11600.0,16030.0,In Stock
P09477,consoles_games,Smartphones,200,HP,90930.0,100920.0,In Stock
P09478,luggage_accessories,Collectibles,1150,Generic Indian,4420.0,6240.0,Low Stock
P09479,furniture_decor,Beds,450,Urban Ladder,76040.0,115510.0,In Stock
P09480,watches_gifts,General Merchandise,550,Generic Indian,2600.0,3600.0,In Stock
P09481,baby,Gifts,600,Generic Indian,13750.0,16220.0,In Stock
P09482,watches_gifts,Gifts,200,Generic Indian,310.0,390.0,In Stock
P09483,auto,Dash Cams,750,Minda,13000.0,15340.0,In Stock
P09484,perfumery,Fragrances,425,Himalaya,640.0,960.0,In Stock
P09485,cool_stuff,General Merchandise,1700,Generic Indian,14080.0,16670.0,In Stock
P09486,electronics,Smartwatches,150,iQOO,84690.0,89770.0,Backordered
P09487,computers_accessories,Bluetooth Speakers,500,OnePlus,78850.0,94300.0,In Stock
P09488,costruction_tools_garden,Gifts,3275,Generic Indian,10290.0,13170.0,Backordered
P09489,housewares,Gifts,1600,Generic Indian,5110.0,7260.0,Backordered
P09490,housewares,Novelty Items,9800,Generic Indian,3450.0,4710.0,In Stock
P09491,computers_accessories,DSL Cameras,150,Xiaomi,91210.0,105450.0,In Stock
P09492,fashion_male_clothing,Hats,900,Mochi,1820.0,2930.0,Available on Demand
P09493,watches_gifts,Novelty Items,401,Generic Indian,5780.0,7780.0,In Stock
P09494,furniture_decor,TV Units,530,Godrej Interio,96770.0,131550.0,In Stock
P09495,fashion_bags_accessories,Handbags,250,Mochi,1540.0,2830.0,In Stock
P09496,fashion_bags_accessories,Sneakers,350,Zara,1250.0,1800.0,Available on Demand
P09497,furniture_decor,Dining Tables,3000,Durian,54280.0,62070.0,In Stock
P09498,watches_gifts,General Merchandise,300,Generic Global,4700.0,6690.0,In Stock
P09499,furniture_decor,Lamps,4800,Nilkamal,16860.0,19900.0,In Stock
P09500,health_beauty,Collectibles,1500,Generic Indian,10580.0,13610.0,Out of Stock
P09501,housewares,General Merchandise,1750,Generic Indian,11280.0,13640.0,In Stock
P09502,bed_bath_table,General Merchandise,1350,Generic Global,16300.0,18150.0,Discontinued
P09503,furniture_decor,Lamps,800,Nilkamal,31380.0,46350.0,In Stock
P09504,consoles_games,Smartwatches,400,Lava,2190.0,2660.0,Low Stock
P09505,consoles_games,Printers,483,boAt,50520.0,54380.0,Discontinued
P09506,cool_stuff,General Merchandise,2250,Generic Global,7660.0,9300.0,In Stock
P09507,stationery,Pens,4900,Classmate,1610.0,1880.0,Out of Stock
P09508,food_drink,General Merchandise,250,Generic Indian,7680.0,8950.0,Limited Edition
P09509,computers_accessories,Feature Phones,300,HP,74890.0,90350.0,In Stock
P09510,audio,Earbuds,290,iQOO,72600.0,77760.0,In Stock
P09511,toys,Collectibles,1400,Generic Indian,7230.0,8320.0,Available on Demand
P09512,fashion_underwear_beach,Belts,300,Peter England,2460.0,3850.0,Limited Edition
P09513,sports_leisure,Collectibles,4200,Generic Indian,16180.0,18690.0,Low Stock
P09514,costruction_tools_garden,General Merchandise,400,Generic Indian,12630.0,16800.0,In Stock
P09515,sports_leisure,Collectibles,2700,Generic Global,5850.0,6700.0,Backordered
P09516,auto,Engine Oils,5600,BharatBenz,5650.0,6540.0,In Stock
P09517,telephony,General Merchandise,1158,Generic Indian,11420.0,14470.0,Available on Demand
P09518,small_appliances,Gifts,518,Generic Global,820.0,1160.0,In Stock
P09519,furniture_decor,Beds,2000,Godrej Interio,1520.0,1830.0,Low Stock
P09520,garden_tools,Collectibles,2350,Generic Indian,12000.0,16710.0,In Stock
P09521,home_appliances,Recliners,100,Durian,5770.0,6580.0,In Stock
P09522,auto,Helmets,50,Amaron,6320.0,8170.0,In Stock
P09523,musical_instruments,Gifts,900,Generic Indian,5740.0,6850.0,In Stock
P09524,perfumery,Spa Kits,475,L'Oreal,730.0,1410.0,In Stock
P09525,bed_bath_table,General Merchandise,1200,Generic Indian,14620.0,16320.0,In Stock
P09526,health_beauty,General Merchandise,350,Generic Indian,8610.0,11640.0,In Stock
P09527,housewares,Collectibles,2500,Generic Indian,5330.0,7060.0,In Stock
P09528,furniture_decor,Lamps,1700,Nilkamal,5980.0,6910.0,In Stock
P09529,auto,Car Accessories,850,Amaron,14770.0,16470.0,In Stock
P09530,housewares,Gifts,2500,Generic Indian,12550.0,16790.0,In Stock
P09531,auto,Dash Cams,4000,Bosch India,9670.0,12640.0,In Stock
P09532,bed_bath_table,General Merchandise,350,Generic Indian,3870.0,5010.0,In Stock
P09533,health_beauty,General Merchandise,300,Generic Indian,4410.0,5890.0,In Stock
P09534,health_beauty,Gifts,200,Generic Global,7350.0,8730.0,In Stock
P09535,cool_stuff,Gifts,1950,Generic Indian,7320.0,9870.0,In Stock
P09536,housewares,General Merchandise,530,Generic Indian,14720.0,16800.0,In Stock
P09537,stationery,Board Games,400,Camel,1410.0,1660.0,In Stock
P09538,computers_accessories,Laptops,150,Noise,80850.0,92310.0,In Stock
P09539,sports_leisure,Gifts,4800,Generic Indian,4140.0,5680.0,In Stock
P09540,toys,Gifts,2200,Generic Indian,7210.0,9770.0,Available on Demand
P09541,stationery,Notebooks,325,Camel,870.0,1330.0,In Stock
P09542,health_beauty,Novelty Items,300,Generic Indian,3280.0,4310.0,In Stock
P09543,fashion_bags_accessories,Belts,125,Mochi,680.0,970.0,In Stock
P09544,bed_bath_table,Collectibles,400,Generic Indian,11750.0,16770.0,In Stock
P09545,perfumery,Ayurvedic,100,Himalaya,590.0,990.0,In Stock
P09546,computers_accessories,Smartwatches,200,realme,17300.0,18640.0,In Stock
P09547,bed_bath_table,General Merchandise,400,Generic Global,1050.0,1270.0,In Stock
P09548,furniture_decor,Recliners,10375,Pepperfry,87080.0,127100.0,Backordered
P09549,small_appliances,Gifts,6200,Generic Indian,7710.0,9690.0,In Stock
P09550,stationery,Notebooks,350,Classmate,1480.0,1690.0,In Stock
P09551,toys,Collectibles,1100,Generic Indian,8140.0,10140.0,In Stock
P09552,baby,Novelty Items,30000,Generic Indian,13370.0,16240.0,In Stock
P09553,housewares,Gifts,2800,Generic Indian,6020.0,7640.0,In Stock
P09554,cool_stuff,Collectibles,5000,Generic Indian,7830.0,11020.0,In Stock
