customer_id,customer_zip_code,gender,age_group,customer_segment
C16634,831016,Female,18-25,New
C16635,581129,Female,46-55,Returning
C16636,627805,Male,26-35,New
C16637,131103,Female,56-65,Returning
C16638,713514,Male,36-45,Returning
C16639,362510,Female,36-45,Returning
C16640,574327,Male,26-35,Returning
C16641,629003,Male,26-35,New
C16642,591112,Female,65+,Returning
C16643,110078,Male,18-25,New
C16644,464001,Male,36-45,New
C16645,396185,Male,65+,New
C16646,631501,Male,46-55,Loyal
C16647,689597,Male,36-45,Returning
C16648,571430,Female,26-35,Loyal
C16649,686123,Male,46-55,New
C16650,843122,Male,65+,Loyal
C16651,847231,Female,65+,Loyal
C16652,591119,Female,36-45,New
C16653,110003,Male,26-35,New
C16654,125077,Female,46-55,Returning
C16655,143530,Male,36-45,New
C16656,560020,Male,26-35,New
C16657,831004,Male,36-45,New
C16658,844507,Male,26-35,New
C16659,521130,Male,46-55,Returning
C16660,225301,Male,36-45,Returning
C16661,245304,Male,26-35,Returning
C16662,602001,Male,36-45,New
C16663,759107,Male,36-45,New
C16664,826009,Male,26-35,Returning
C16665,801306,Male,36-45,Returning
C16666,586124,Female,65+,New
C16667,577126,Female,36-45,Returning
C16668,770048,Female,46-55,Returning
C16669,570026,Female,26-35,Loyal
C16670,524347,Male,26-35,Returning
C16671,638656,Male,36-45,Loyal
C16672,627201,Male,36-45,New
C16673,181133,Male,36-45,New
C16674,442605,Male,26-35,Returning
C16675,131029,Male,18-25,New
C16676,786191,Male,36-45,Returning
C16677,606807,Female,18-25,Returning
C16678,581186,Female,46-55,New
C16679,413524,Female,26-35,Returning
C16680,533349,Female,18-25,New
C16681,442903,Female,36-45,New
C16682,583137,Female,18-25,Returning
C16683,642128,Female,36-45,New
C16684,642129,Male,26-35,New
C16685,457339,Male,26-35,Loyal
C16686,495220,Female,46-55,Returning
C16687,271310,Female,26-35,Returning
C16688,587331,Male,36-45,Returning
C16689,410216,Male,36-45,Returning
C16690,700108,Female,46-55,New
C16691,713346,Female,36-45,New
C16692,731215,Female,56-65,New
C16693,246144,Male,36-45,Returning
C16694,796012,Male,36-45,New
C16695,676503,Male,26-35,New
C16696,636452,Male,46-55,Loyal
C16697,803115,Male,36-45,New
C16698,754143,Female,36-45,New
C16699,305412,Male,18-25,Returning
C16700,676551,Male,56-65,Returning
C16701,627755,Female,36-45,Returning
C16702,533251,Female,18-25,New
C16703,695018,Female,18-25,New
C16704,632504,Female,26-35,Returning
C16705,625526,Female,36-45,New
C16706,614601,Male,36-45,New
C16707,638009,Male,36-45,Returning
C16708,799250,Female,36-45,Returning
C16709,521211,Female,46-55,New
C16710,431712,Male,18-25,Returning
C16711,500095,Female,36-45,New
C16712,570019,Female,26-35,New
C16713,783324,Female,26-35,New
C16714,620012,Female,18-25,Returning
C16715,151505,Female,26-35,Returning
C16716,793121,Female,46-55,Loyal
C16717,172027,Male,18-25,Returning
C16718,413306,Male,26-35,Loyal
C16719,204212,Female,46-55,Returning
C16720,508004,Female,46-55,New
C16721,522318,Male,18-25,Loyal
C16722,574231,Male,36-45,Loyal
C16723,396185,Female,36-45,New
C16724,574112,Male,18-25,New
C16725,415524,Male,26-35,New
C16726,641113,Male,36-45,Loyal
C16727,415702,Male,46-55,New
C16728,741249,Male,46-55,New
C16729,480557,Male,46-55,New
C16730,231309,Male,36-45,New
C16731,533348,Male,46-55,New
C16732,177101,Male,56-65,New
C16733,782426,Male,46-55,Loyal
C16734,575018,Male,36-45,Loyal
C16735,785603,Male,36-45,Loyal
C16736,524412,Female,36-45,Loyal
C16737,502247,Male,65+,Returning
C16738,788710,Female,36-45,New
C16739,700102,Male,26-35,New
C16740,416104,Female,36-45,New
C16741,721659,Male,36-45,New
C16742,466661,Male,46-55,Returning
C16743,798601,Male,36-45,New
C16744,782003,Male,36-45,Loyal
C16745,416122,Male,46-55,Returning
C16746,755006,Male,36-45,New
C16747,614102,Male,56-65,Loyal
C16748,679584,Male,36-45,New
C16749,791001,Male,46-55,New
C16750,606705,Male,46-55,Returning
C16751,192124,Female,18-25,New
C16752,734214,Male,36-45,New
C16753,175011,Male,36-45,Loyal
C16754,365660,Male,26-35,New
C16755,231304,Male,36-45,Returning
C16756,505185,Male,36-45,New
C16757,473443,Male,36-45,New
C16758,411052,Male,36-45,Loyal
C16759,313201,Male,36-45,Returning
C16760,500062,Female,36-45,New
C16761,535568,Male,36-45,Returning
C16762,262531,Male,46-55,Returning
C16763,144512,Male,18-25,New
C16764,695502,Female,56-65,New
C16765,226501,Male,36-45,New
C16766,581108,Male,36-45,New
C16767,560048,Male,46-55,Returning
C16768,785702,Male,18-25,Loyal
C16769,248006,Male,26-35,Returning
C16770,410202,Male,56-65,New
C16771,782102,Male,36-45,New
C16772,456668,Male,36-45,Returning
C16773,805110,Female,26-35,New
C16774,636101,Male,46-55,Returning
C16775,313901,Female,56-65,New
C16776,229010,Female,36-45,Returning
C16777,581403,Male,26-35,New
C16778,396580,Female,26-35,Loyal
C16779,364295,Male,18-25,Returning
C16780,723133,Female,26-35,Returning
C16781,523335,Female,56-65,Loyal
C16782,414003,Male,46-55,New
C16783,332715,Male,18-25,Returning
C16784,472001,Male,18-25,New
C16785,516228,Male,26-35,Returning
C16786,263646,Male,26-35,New
C16787,422209,Male,46-55,Returning
C16788,307027,Male,18-25,Returning
C16789,581203,Female,36-45,New
C16790,680652,Male,26-35,Returning
C16791,686602,Male,36-45,New
C16792,221101,Female,36-45,New
C16793,483220,Female,46-55,Loyal
C16794,731222,Male,36-45,Loyal
C16795,343025,Male,18-25,New
C16796,485778,Male,26-35,Returning
C16797,481990,Female,36-45,Returning
C16798,852115,Male,26-35,New
C16799,686002,Female,36-45,Returning
C16800,327605,Male,26-35,New
C16801,835210,Male,36-45,New
C16802,754228,Male,36-45,New
C16803,591214,Female,26-35,New
C16804,790003,Male,18-25,Returning
C16805,394516,Male,26-35,New
C16806,614810,Male,56-65,New
C16807,284405,Male,36-45,New
C16808,576104,Male,36-45,Returning
C16809,625603,Female,36-45,New
C16810,852129,Male,56-65,Returning
C16811,232327,Male,46-55,Loyal
C16812,272150,Male,36-45,Returning
C16813,221713,Female,36-45,Loyal
C16814,174308,Male,26-35,New
C16815,680012,Male,36-45,Loyal
C16816,686653,Male,65+,New
C16817,824116,Male,26-35,Returning
C16818,734105,Female,56-65,Returning
C16819,247002,Male,36-45,New
C16820,798623,Male,26-35,Returning
C16821,815316,Female,26-35,New
C16822,636007,Female,26-35,New
C16823,754005,Female,26-35,New
C16824,523168,Female,26-35,New
C16825,627412,Male,56-65,New
C16826,361347,Female,18-25,Loyal
C16827,638110,Female,36-45,Loyal
C16828,678572,Female,26-35,New
C16829,531022,Male,56-65,Returning
C16830,403512,Female,36-45,Returning
C16831,577142,Male,36-45,New
C16832,272163,Female,36-45,Returning
C16833,752077,Male,36-45,Loyal
C16834,504295,Male,46-55,Returning
C16835,341023,Female,26-35,New
C16836,784112,Female,26-35,Returning
C16837,522309,Female,36-45,New
C16838,563113,Female,36-45,New
C16839,832404,Male,65+,Returning
C16840,587314,Male,26-35,Returning
C16841,209801,Female,26-35,New
C16842,781312,Male,65+,New
C16843,811303,Male,26-35,New
C16844,765034,Female,26-35,New
C16845,581305,Male,46-55,Returning
C16846,203399,Male,26-35,New
C16847,387360,Male,36-45,Returning
C16848,712137,Female,26-35,New
C16849,444704,Female,26-35,Loyal
C16850,313329,Female,46-55,New
C16851,530052,Female,36-45,Returning
C16852,845307,Male,36-45,New
C16853,612801,Male,36-45,Returning
C16854,811309,Male,46-55,New
C16855,734315,Male,36-45,Loyal
C16856,627860,Female,65+,New
C16857,636456,Female,46-55,Returning
C16858,403402,Female,26-35,New
C16859,759104,Male,56-65,Returning
C16860,581330,Female,56-65,Returning
C16861,518344,Female,65+,Loyal
C16862,144505,Female,36-45,Returning
C16863,534166,Male,46-55,Loyal
C16864,678007,Male,26-35,New
C16865,201016,Female,26-35,Loyal
C16866,845104,Female,36-45,New
C16867,722143,Male,36-45,New
C16868,171005,Male,36-45,Returning
C16869,141122,Male,18-25,Returning
C16870,695505,Male,56-65,Loyal
C16871,412404,Male,18-25,Returning
C16872,700015,Male,36-45,Returning
C16873,441104,Female,36-45,Loyal
C16874,683503,Male,18-25,New
C16875,486884,Male,26-35,New
C16876,762112,Male,36-45,New
C16877,788120,Male,46-55,Loyal
C16878,333036,Male,36-45,New
C16879,416519,Male,46-55,New
C16880,585229,Female,18-25,Returning
C16881,600055,Male,46-55,Returning
C16882,852215,Male,46-55,New
C16883,743251,Male,26-35,Loyal
C16884,752105,Female,36-45,New
C16885,521183,Female,36-45,New
C16886,515581,Male,36-45,New
C16887,574104,Male,36-45,Returning
C16888,854205,Male,18-25,Returning
C16889,263625,Female,26-35,Returning
C16890,606107,Female,36-45,Returning
C16891,683101,Male,36-45,Loyal
C16892,412103,Female,36-45,New
C16893,360375,Female,46-55,Returning
C16894,756043,Male,36-45,New
C16895,689667,Male,36-45,Returning
C16896,110053,Male,36-45,New
C16897,262702,Female,26-35,New
C16898,148019,Male,46-55,Loyal
C16899,415605,Male,18-25,New
C16900,689106,Female,36-45,Returning
C16901,533464,Male,56-65,New
C16902,341501,Female,26-35,Loyal
C16903,224141,Male,36-45,New
C16904,781131,Male,36-45,Loyal
C16905,627418,Female,46-55,Loyal
C16906,570017,Male,26-35,Returning
C16907,391170,Male,46-55,New
C16908,500019,Male,56-65,New
C16909,110072,Female,36-45,Returning
C16910,497448,Male,26-35,Loyal
C16911,788007,Male,36-45,Returning
C16912,273165,Female,46-55,Returning
C16913,721607,Female,36-45,New
C16914,362229,Male,46-55,New
C16915,797116,Male,36-45,Returning
C16916,800003,Male,46-55,New
C16917,686532,Female,36-45,Loyal
C16918,403530,Male,26-35,Returning
C16919,424106,Female,26-35,Loyal
C16920,311201,Male,36-45,Returning
C16921,225207,Male,26-35,Loyal
C16922,583229,Male,26-35,Returning
C16923,475673,Female,26-35,Returning
C16924,799142,Male,46-55,Returning
C16925,440032,Male,65+,Loyal
C16926,628207,Male,36-45,New
C16927,723145,Female,26-35,Returning
C16928,533261,Female,26-35,Loyal
C16929,441105,Male,46-55,New
C16930,416611,Male,36-45,New
C16931,757079,Male,18-25,New
C16932,276136,Male,56-65,New
C16933,609309,Female,46-55,New
C16934,642006,Male,26-35,New
C16935,591313,Male,26-35,Returning
C16936,631051,Male,46-55,Loyal
C16937,535522,Male,36-45,Returning
C16938,515001,Male,36-45,New
C16939,411031,Male,36-45,Returning
C16940,465679,Female,26-35,New
C16941,276406,Male,36-45,Returning
C16942,600011,Male,36-45,New
C16943,362037,Female,18-25,New
C16944,143408,Female,36-45,New
C16945,755036,Male,46-55,Loyal
C16946,690518,Female,36-45,New
C16947,824127,Female,26-35,New
C16948,415012,Female,46-55,Returning
C16949,768212,Male,18-25,Returning
C16950,277211,Male,26-35,New
C16951,303103,Female,46-55,New
C16952,461001,Male,36-45,Loyal
C16953,522435,Male,36-45,New
C16954,370640,Male,36-45,Returning
C16955,731221,Male,26-35,Returning
C16956,230132,Male,46-55,New
C16957,631051,Male,26-35,New
C16958,249146,Male,46-55,New
C16959,734311,Female,36-45,New
C16960,274702,Male,46-55,Returning
C16961,713365,Male,46-55,Loyal
C16962,504302,Female,56-65,Returning
C16963,632510,Female,18-25,Returning
C16964,533339,Male,36-45,New
C16965,517102,Male,46-55,New
C16966,607301,Male,36-45,New
C16967,575025,Female,26-35,New
C16968,364140,Male,36-45,Loyal
C16969,782461,Male,56-65,New
C16970,590018,Male,18-25,New
C16971,695034,Male,46-55,New
C16972,246276,Male,56-65,Loyal
C16973,577220,Female,36-45,New
C16974,742202,Male,46-55,Returning
C16975,495117,Male,26-35,Returning
C16976,521102,Female,36-45,New
C16977,382732,Female,46-55,New
C16978,831004,Female,56-65,New
C16979,781027,Male,26-35,New
C16980,722204,Female,26-35,New
C16981,533341,Male,46-55,Loyal
C16982,390006,Male,18-25,New
C16983,641018,Female,18-25,Loyal
C16984,402304,Male,65+,New
C16985,425403,Male,65+,New
C16986,642101,Female,36-45,Returning
C16987,854116,Female,36-45,New
C16988,843318,Male,26-35,Loyal
C16989,758026,Male,36-45,Returning
C16990,388255,Male,56-65,New
C16991,737121,Male,46-55,New
C16992,203394,Male,36-45,Loyal
C16993,735212,Male,36-45,Returning
C16994,505452,Female,46-55,New
C16995,274701,Male,26-35,Loyal
C16996,532291,Male,46-55,Returning
C16997,506143,Male,36-45,Loyal
C16998,490036,Male,46-55,New
C16999,224139,Female,36-45,New
C17000,785699,Female,26-35,New
C17001,485441,Female,56-65,New
C17002,416314,Male,36-45,New
C17003,637014,Male,26-35,Loyal
C17004,243123,Female,36-45,Returning
C17005,761116,Male,36-45,New
C17006,628620,Male,36-45,Loyal
C17007,683542,Male,56-65,Returning
C17008,683573,Male,46-55,Returning
C17009,125054,Male,36-45,New
C17010,233228,Male,36-45,New
C17011,470003,Male,18-25,Loyal
C17012,678541,Male,46-55,New
C17013,431720,Male,26-35,Loyal
C17014,425507,Male,36-45,New
C17015,505466,Male,36-45,Returning
C17016,760007,Male,46-55,Returning
C17017,462022,Female,26-35,New
C17018,641024,Male,36-45,Returning
C17019,794111,Female,36-45,New
C17020,491993,Male,36-45,New
C17021,303315,Male,46-55,Loyal
C17022,785613,Male,56-65,Returning
C17023,626607,Male,46-55,New
C17024,627359,Male,18-25,Returning
C17025,283130,Male,36-45,Loyal
C17026,613602,Male,36-45,Returning
C17027,303503,Female,36-45,New
C17028,272001,Female,56-65,Loyal
C17029,638012,Male,26-35,New
C17030,842006,Male,26-35,New
C17031,577414,Female,56-65,New
C17032,271824,Female,56-65,New
C17033,788733,Male,46-55,Returning
C17034,423204,Male,36-45,Returning
C17035,632059,Female,36-45,Loyal
C17036,711205,Male,36-45,New
C17037,517194,Male,46-55,Returning
C17038,232331,Male,36-45,New
C17039,673303,Female,46-55,Loyal
C17040,797111,Male,36-45,New
C17041,761011,Male,46-55,Returning
C17042,422007,Female,56-65,Returning
C17043,754021,Male,36-45,Loyal
C17044,764021,Male,18-25,Returning
C17045,171213,Male,46-55,Loyal
C17046,754005,Male,36-45,Returning
C17047,247343,Male,18-25,Returning
C17048,250223,Male,36-45,New
C17049,364135,Female,18-25,New
C17050,828201,Male,36-45,New
C17051,133302,Male,26-35,Returning
C17052,573123,Female,56-65,New
C17053,792101,Female,18-25,New
C17054,521343,Male,18-25,New
C17055,184143,Female,26-35,New
C17056,394360,Male,46-55,New
C17057,243407,Male,56-65,New
C17058,470226,Male,36-45,New
C17059,415615,Female,18-25,Loyal
C17060,402120,Female,36-45,Loyal
C17061,680507,Male,46-55,Returning
C17062,524421,Female,36-45,Loyal
C17063,110055,Male,65+,New
C17064,133301,Male,26-35,New
C17065,243004,Male,26-35,New
C17066,444723,Male,26-35,Returning
C17067,262728,Male,46-55,New
C17068,502324,Female,26-35,Returning
C17069,172116,Male,26-35,New
C17070,306308,Female,36-45,New
C17071,493773,Male,46-55,Returning
C17072,425305,Male,36-45,New
C17073,744201,Male,26-35,Returning
C17074,635103,Male,46-55,New
C17075,502319,Female,46-55,New
C17076,131103,Male,26-35,New
C17077,577146,Male,18-25,New
C17078,670011,Male,36-45,New
C17079,277403,Male,46-55,New
C17080,515201,Male,36-45,New
C17081,678573,Male,36-45,Loyal
C17082,731235,Male,46-55,Returning
C17083,533435,Male,36-45,Returning
C17084,488001,Female,18-25,Returning
C17085,332742,Male,36-45,New
C17086,636302,Male,26-35,New
C17087,303004,Male,26-35,Returning
C17088,814116,Male,26-35,New
C17089,142035,Male,26-35,New
C17090,629401,Male,46-55,Returning
C17091,471405,Female,36-45,New
C17092,571604,Male,56-65,Loyal
C17093,382265,Male,36-45,Returning
C17094,843117,Female,36-45,Returning
C17095,522005,Male,56-65,New
C17096,471315,Female,36-45,Returning
C17097,535280,Male,26-35,New
C17098,413720,Male,46-55,New
C17099,828303,Male,56-65,New
C17100,605402,Male,26-35,Returning
C17101,441210,Male,18-25,New
C17102,635654,Male,26-35,New
C17103,530004,Female,26-35,Returning
C17104,845427,Male,46-55,Returning
C17105,221314,Male,65+,New
C17106,581206,Female,36-45,New
C17107,272162,Male,56-65,New
C17108,854108,Female,46-55,Returning
C17109,731235,Male,26-35,New
C17110,628206,Male,26-35,Returning
C17111,332710,Male,46-55,Returning
C17112,570023,Female,46-55,New
C17113,176225,Male,36-45,Returning
C17114,767068,Female,56-65,Returning
C17115,574221,Male,26-35,New
C17116,585201,Female,36-45,New
C17117,802209,Male,18-25,Returning
C17118,571217,Male,26-35,New
C17119,445207,Female,36-45,Loyal
C17120,607005,Female,18-25,New
C17121,762103,Male,36-45,New
C17122,201316,Male,26-35,New
C17123,515541,Male,18-25,Returning
C17124,175125,Male,26-35,New
C17125,854331,Male,36-45,New
C17126,614001,Male,56-65,Loyal
C17127,721606,Male,18-25,Returning
C17128,673595,Male,36-45,Returning
C17129,741255,Male,26-35,New
C17130,122502,Male,46-55,New
C17131,752100,Male,18-25,Returning
C17132,387370,Male,36-45,Returning
C17133,342012,Male,46-55,Returning
C17134,712258,Male,26-35,Loyal
C17135,757019,Male,56-65,Returning
C17136,821308,Female,36-45,New
C17137,795112,Female,36-45,New
C17138,262726,Male,18-25,Loyal
C17139,277504,Female,36-45,Returning
C17140,811102,Male,36-45,New
C17141,481672,Male,36-45,Returning
C17142,781326,Male,46-55,New
C17143,173223,Male,18-25,New
C17144,403401,Male,65+,Returning
C17145,313325,Female,36-45,Returning
C17146,206125,Male,26-35,New
C17147,450112,Male,36-45,Returning
C17148,475110,Female,46-55,Returning
C17149,845458,Male,26-35,New
C17150,148035,Female,18-25,New
C17151,755062,Female,46-55,Returning
C17152,246155,Male,36-45,Returning
C17153,577003,Female,26-35,New
C17154,363351,Male,65+,New
C17155,572201,Male,26-35,Returning
C17156,784104,Female,65+,Returning
C17157,360060,Female,36-45,New
C17158,626121,Female,26-35,Returning
C17159,384245,Male,26-35,Loyal
C17160,402303,Male,36-45,New
C17161,477447,Female,56-65,New
C17162,630612,Female,18-25,Returning
C17163,380028,Male,36-45,New
C17164,713384,Female,18-25,New
C17165,581308,Male,36-45,Returning
C17166,764020,Male,18-25,Returning
C17167,741159,Male,56-65,New
C17168,786189,Female,46-55,New
C17169,383310,Female,26-35,New
C17170,751014,Male,56-65,Loyal
C17171,174319,Male,56-65,Returning
C17172,414605,Male,36-45,Loyal
C17173,609302,Male,18-25,New
C17174,388465,Male,26-35,Returning
C17175,465685,Male,56-65,Returning
C17176,721443,Male,26-35,Returning
C17177,501502,Male,36-45,New
C17178,581365,Male,26-35,Returning
C17179,530013,Male,36-45,Loyal
C17180,576106,Female,36-45,New
C17181,390012,Female,36-45,Returning
C17182,683502,Male,46-55,Returning
C17183,767019,Female,36-45,New
C17184,676553,Male,36-45,New
C17185,788831,Female,36-45,Loyal
C17186,523270,Female,26-35,Returning
C17187,700008,Male,36-45,New
C17188,766020,Male,26-35,New
C17189,144032,Male,36-45,New
C17190,583228,Female,36-45,Returning
C17191,500048,Male,36-45,Returning
C17192,502102,Female,26-35,Loyal
C17193,262903,Male,46-55,Loyal
C17194,177034,Male,26-35,New
C17195,175037,Male,26-35,New
C17196,689510,Female,18-25,Loyal
C17197,691009,Male,36-45,Loyal
C17198,322027,Male,36-45,New
C17199,722153,Female,36-45,New
C17200,691553,Male,46-55,Returning
C17201,835230,Male,36-45,Returning
C17202,641036,Male,46-55,New
C17203,690514,Male,36-45,Loyal
C17204,641662,Female,26-35,New
C17205,691553,Male,36-45,Returning
C17206,391210,Male,65+,Returning
C17207,846002,Male,26-35,Loyal
C17208,248007,Female,36-45,New
C17209,276305,Male,36-45,New
C17210,533309,Male,36-45,Returning
C17211,581206,Female,26-35,Returning
C17212,768001,Male,46-55,Returning
C17213,441912,Male,36-45,Loyal
C17214,303704,Male,36-45,Returning
C17215,577515,Male,46-55,Returning
C17216,534330,Male,36-45,New
C17217,691500,Female,36-45,Returning
C17218,521229,Male,46-55,Returning
C17219,396409,Male,36-45,Loyal
C17220,560063,Male,18-25,Loyal
C17221,766111,Female,18-25,New
C17222,841215,Female,26-35,New
C17223,843325,Male,26-35,Returning
