review_id,order_id,review_score,review_comment_message,review_date
R04558,O96182,5,No comment,2023-12-21
R04559,O75561,1,No comment,
R04560,O30002,5,Great product and quick delivery.,2023-04-17
R04561,O58389,5,Order was cancelled shortly after placing.,2024-03-08
R04562,O25364,4,No comment,
R04563,O56363,4,Excellent quality and service.,
R04564,O04829,5,Very satisfied with the purchase.,
R04565,O51091,3,No comment,
R04566,O89535,5,Great product and quick delivery.,2022-03-14
R04567,O47803,5,Very satisfied with the purchase.,
R04568,O23385,1,Not as described.,2021-08-18
R04569,O90292,5,No comment,
R04570,O01018,5,Excellent quality and service.,2025-11-13
R04571,O20670,4,Product as described. Good value.,2022-09-05
R04572,O25684,5,No comment,2023-11-13
R04573,O68522,3,Cancelled due to change of mind.,2024-04-09
R04574,O25407,4,Product as described. Good value.,2023-12-11
R04575,O81177,5,Very satisfied with the purchase.,2023-07-22
R04576,O62891,3,No comment,
R04577,O85918,5,Excellent quality and service.,2025-10-04
R04578,O49062,1,Delivery was delayed and support was unhelpful.,2026-01-11
R04579,O06950,5,No comment,2023-12-17
R04580,O31284,1,No comment,2023-03-20
R04581,O85684,5,No comment,2024-11-21
R04582,O03401,5,Very satisfied with the purchase.,
R04583,O15836,5,No comment,2025-09-13
R04584,O41083,5,No comment,2025-02-04
R04585,O99191,5,Great product and quick delivery.,
R04586,O07389,5,No comment,2024-02-13
R04587,O95862,5,No comment,2025-09-21
R04588,O33737,5,Product as described. Good value.,2022-04-05
R04589,O78065,5,No comment,2023-11-12
R04590,O76969,5,Product as described. Good value.,2024-06-10
R04591,O21573,4,Product as described. Good value.,
R04592,O96899,5,No comment,2023-10-07
R04593,O83736,5,Product as described. Good value.,2023-12-14
R04594,O89227,3,Product is okay for the price.,
R04595,O72143,3,No comment,2025-12-10
R04596,O86513,5,Excellent quality and service.,
R04597,O40589,5,Excellent quality and service.,2024-08-21
R04598,O56264,3,No comment,
R04599,O95375,4,Initiated return; refund received.,2024-02-18
R04600,O76644,4,No comment,2022-11-07
R04601,O46671,5,No comment,
R04602,O34648,5,No comment,
R04603,O80425,5,Product as described. Good value.,
R04604,O77349,5,No comment,
R04605,O17200,5,Did not fit the requirement; returned.,
R04606,O13347,4,Great product and quick delivery.,
R04607,O37686,5,Very satisfied with the purchase.,
R04608,O84717,3,No comment,2021-06-16
R04609,O65240,1,No comment,
R04610,O63545,5,Product as described. Good value.,
R04611,O48395,5,No comment,2024-02-05
R04612,O04340,4,No comment,
R04613,O37003,5,Great product and quick delivery.,
R04614,O51969,5,Excellent quality and service.,2021-02-20
R04615,O04751,4,Great product and quick delivery.,
R04616,O89078,4,No comment,
R04617,O40650,2,Item arrived damaged.,
R04618,O81741,5,Product as described. Good value.,
R04619,O77623,5,No comment,
R04620,O45868,5,No comment,
R04621,O78330,3,No comment,2021-11-07
R04622,O23565,5,Product as described. Good value.,
R04623,O73950,5,Product as described. Good value.,
R04624,O16973,5,No comment,
R04625,O54823,1,No comment,
R04626,O21847,5,Great product and quick delivery.,2024-05-09
R04627,O48954,5,Great product and quick delivery.,2023-11-10
R04628,O81689,4,No comment,2025-11-19
R04629,O65270,3,No comment,
R04630,O97086,4,Great product and quick delivery.,2025-06-05
R04631,O84413,4,Excellent quality and service.,2022-09-09
R04632,O44962,5,Very satisfied with the purchase.,
R04633,O42222,4,No comment,2023-05-14
R04634,O70444,4,Very satisfied with the purchase.,
R04635,O65033,5,No comment,
R04636,O82608,1,Not as described.,
R04637,O65949,4,Product as described. Good value.,
R04638,O88150,5,Order cancelled by the seller.,
R04639,O04034,3,No comment,
R04640,O63502,3,Packaging was fine. Works as intended.,2021-04-11
R04641,O53693,3,Packaging was fine. Works as intended.,
R04642,O27261,1,Returned as product did not match description.,2025-06-16
R04643,O58673,5,Did not fit the requirement; returned.,2025-10-02
R04644,O33112,1,Delivery was delayed and support was unhelpful.,2021-02-08
R04645,O55834,4,Excellent quality and service.,2023-08-22
R04646,O90145,5,Product as described. Good value.,2024-06-21
R04647,O77268,5,Did not fit the requirement; returned.,
R04648,O55061,3,No comment,2022-01-13
R04649,O43140,4,Very satisfied with the purchase.,2022-05-18
R04650,O87346,5,Excellent quality and service.,2023-05-12
R04651,O33319,5,Product as described. Good value.,
R04652,O51540,5,Excellent quality and service.,2023-01-22
R04653,O40150,2,Not as described.,
R04654,O73773,2,Disappointed with the quality.,
R04655,O07277,4,No comment,2022-04-14
R04656,O25719,5,No comment,
R04657,O16281,5,Product as described. Good value.,
R04658,O79127,1,No comment,
R04659,O33061,5,No comment,2025-11-12
R04660,O88517,3,No comment,2025-10-17
R04661,O95645,5,Product as described. Good value.,2024-04-19
R04662,O76438,5,Excellent quality and service.,2023-01-12
R04663,O26096,5,No comment,2021-12-13
R04664,O92286,1,Item arrived damaged.,
R04665,O67566,5,No comment,2024-11-10
R04666,O46413,4,No comment,2024-05-20
R04667,O87593,5,Great product and quick delivery.,
R04668,O01108,4,No comment,
R04669,O31144,5,Very satisfied with the purchase.,2021-04-13
R04670,O25424,4,Great product and quick delivery.,2024-12-08
R04671,O73286,3,No comment,
R04672,O16790,4,No comment,2022-11-12
R04673,O67602,1,No comment,
R04674,O34729,4,Great product and quick delivery.,
R04675,O66654,5,No comment,
R04676,O95585,2,No comment,
R04677,O80221,1,No comment,2022-07-10
R04678,O29332,2,No comment,2023-11-03
R04679,O72836,1,No comment,
R04680,O04776,5,No comment,2024-01-06
R04681,O15742,5,No comment,2024-07-14
R04682,O08250,1,Not as described.,
R04683,O01202,5,No comment,2024-10-14
R04684,O64282,5,Great product and quick delivery.,
R04685,O83856,5,Great product and quick delivery.,
R04686,O46731,4,Great product and quick delivery.,
R04687,O86150,4,Very satisfied with the purchase.,2025-01-19
R04688,O49894,5,Very satisfied with the purchase.,2024-08-18
R04689,O77327,5,Product as described. Good value.,
R04690,O91218,5,Product as described. Good value.,2025-07-11
R04691,O48327,5,No comment,
R04692,O93464,4,Great product and quick delivery.,2022-07-18
R04693,O07622,5,No comment,
R04694,O75630,5,No comment,2022-11-02
R04695,O42704,4,No comment,
R04696,O32153,5,Very satisfied with the purchase.,
R04697,O22964,4,Very satisfied with the purchase.,
R04698,O16856,5,No comment,2023-11-09
R04699,O77130,5,Order cancelled by the seller.,
R04700,O16501,5,No comment,
R04701,O58680,5,Returned due to defects.,
R04702,O82095,5,No comment,2022-01-18
R04703,O94360,4,Order was cancelled shortly after placing.,
R04704,O04873,4,Returned as product did not match description.,2023-11-17
R04705,O60051,2,No comment,2022-04-19
R04706,O38777,4,No comment,
R04707,O15971,1,Disappointed with the quality.,
R04708,O58467,5,Product as described. Good value.,2024-08-06
R04709,O93418,3,Product is okay for the price.,
R04710,O73245,4,Excellent quality and service.,2022-06-19
R04711,O44656,5,No comment,
R04712,O20278,4,Excellent quality and service.,2023-08-07
R04713,O35599,5,No comment,2023-11-07
R04714,O93989,5,Very satisfied with the purchase.,2022-10-14
R04715,O66702,5,Product as described. Good value.,2023-10-09
R04716,O79560,3,Product is okay for the price.,
R04717,O27731,4,Great product and quick delivery.,
R04718,O42226,5,Excellent quality and service.,2021-12-12
R04719,O16330,5,Excellent quality and service.,
R04720,O63230,3,No comment,2021-04-08
R04721,O56299,5,No comment,2022-11-17
R04722,O73163,5,Product as described. Good value.,2023-07-12
R04723,O47451,4,Product as described. Good value.,
R04724,O77369,5,Very satisfied with the purchase.,2024-11-09
R04725,O16750,1,No comment,
R04726,O19800,4,No comment,2021-03-12
R04727,O60938,5,Very satisfied with the purchase.,
R04728,O98009,4,No comment,
R04729,O43821,5,No comment,
R04730,O53200,4,Excellent quality and service.,
R04731,O69331,4,No comment,
R04732,O68438,5,No comment,
R04733,O95724,4,No comment,
R04734,O82414,4,No comment,2025-06-07
R04735,O98754,5,Payment issue led to cancellation.,
R04736,O41533,5,No comment,2025-01-03
R04737,O66511,5,Product as described. Good value.,2022-10-16
R04738,O53203,1,No comment,2025-08-25
R04739,O17199,2,No comment,2025-01-15
R04740,O72490,5,No comment,2023-07-15
R04741,O86789,3,No comment,2024-11-15
R04742,O60357,3,Order was cancelled shortly after placing.,2025-04-06
R04743,O27753,5,Cancelled due to change of mind.,
R04744,O07012,4,Excellent quality and service.,
R04745,O12539,1,Disappointed with the quality.,
R04746,O73917,1,No comment,2023-06-07
R04747,O43897,5,No comment,
R04748,O79874,5,Excellent quality and service.,
R04749,O02736,5,No comment,2025-08-17
R04750,O66098,1,No comment,2022-12-20
R04751,O39448,3,No comment,2025-12-15
R04752,O24115,5,Very satisfied with the purchase.,2021-10-25
R04753,O44314,4,No comment,
R04754,O39590,5,Product as described. Good value.,2022-03-25
R04755,O64922,5,Returned due to defects.,2021-11-10
R04756,O57572,5,No comment,2025-02-08
R04757,O19382,4,Great product and quick delivery.,
R04758,O83009,5,Product as described. Good value.,2025-09-19
R04759,O12742,1,Disappointed with the quality.,2024-09-19
R04760,O68293,5,No comment,2022-02-04
R04761,O05804,5,No comment,
R04762,O72424,5,No comment,
R04763,O28191,5,No comment,
R04764,O71197,5,Excellent quality and service.,
R04765,O03548,5,Very satisfied with the purchase.,2025-10-09
R04766,O93334,4,No comment,
R04767,O39205,5,No comment,
R04768,O14884,5,No comment,2023-10-13
R04769,O36515,3,Packaging was fine. Works as intended.,2025-07-19
R04770,O55785,5,Great product and quick delivery.,
R04771,O22666,5,Product as described. Good value.,2023-08-12
R04772,O16844,4,Great product and quick delivery.,2023-11-09
R04773,O86262,1,No comment,2024-03-11
R04774,O24177,5,No comment,
R04775,O92816,1,Delivery was delayed and support was unhelpful.,2023-02-19
R04776,O25625,1,Delivery was delayed and support was unhelpful.,2022-11-03
R04777,O80784,5,Very satisfied with the purchase.,
R04778,O26272,1,Not as described.,2021-05-15
R04779,O89262,4,Great product and quick delivery.,
R04780,O39679,5,No comment,
R04781,O47089,4,Payment issue led to cancellation.,2023-02-12
R04782,O53380,5,No comment,2022-05-16
R04783,O16779,5,Product as described. Good value.,
R04784,O91388,5,Product as described. Good value.,2024-07-13
R04785,O17831,5,Great product and quick delivery.,2022-08-11
R04786,O09295,5,No comment,
R04787,O47233,4,No comment,
R04788,O59063,5,Great product and quick delivery.,
R04789,O78394,2,No comment,2024-10-17
R04790,O26572,5,Very satisfied with the purchase.,
R04791,O80753,5,Very satisfied with the purchase.,2023-05-17
R04792,O84747,1,Delivery was delayed and support was unhelpful.,
R04793,O70631,4,Great product and quick delivery.,
R04794,O09479,5,Product as described. Good value.,2022-08-23
R04795,O10580,4,No comment,
R04796,O88888,3,No comment,2023-06-11
R04797,O18382,3,No comment,
R04798,O57659,5,No comment,2023-12-08
R04799,O94431,5,No comment,2023-11-20
R04800,O68886,5,Order cancelled by the seller.,
R04801,O73478,5,No comment,
R04802,O28114,3,No comment,2022-12-04
R04803,O91783,1,Not as described.,
R04804,O52491,5,No comment,
R04805,O42646,5,Very satisfied with the purchase.,2026-12-04
R04806,O54546,5,Great product and quick delivery.,2023-12-12
R04807,O37429,4,Very satisfied with the purchase.,
R04808,O97554,5,Product as described. Good value.,2023-12-05
R04809,O18231,5,Product as described. Good value.,2025-01-07
R04810,O15113,5,No comment,
R04811,O13923,5,Very satisfied with the purchase.,
R04812,O66987,5,Product as described. Good value.,
R04813,O72322,5,Excellent quality and service.,
R04814,O34193,5,Great product and quick delivery.,2024-01-13
R04815,O38608,5,Product as described. Good value.,2024-07-22
R04816,O84340,1,Disappointed with the quality.,2022-10-08
R04817,O86636,4,Excellent quality and service.,2024-03-22
R04818,O87152,5,No comment,
R04819,O24278,5,No comment,
R04820,O90763,5,No comment,2021-02-13
R04821,O03775,5,No comment,2023-12-18
R04822,O84961,4,No comment,2022-06-14
R04823,O16265,5,No comment,2024-07-18
R04824,O26785,5,No comment,2023-01-19
R04825,O99381,4,Product as described. Good value.,2024-07-02
R04826,O54712,4,No comment,2022-12-05
R04827,O08356,3,No comment,2022-08-13
R04828,O92618,4,No comment,2021-11-14
R04829,O36227,5,Excellent quality and service.,2021-12-13
R04830,O75029,5,Very satisfied with the purchase.,2026-06-13
R04831,O03279,5,No comment,2023-12-25
R04832,O10507,4,Product as described. Good value.,
R04833,O74937,5,Very satisfied with the purchase.,
R04834,O92195,5,Returned as product did not match description.,2021-09-20
R04835,O74086,4,No comment,2022-10-06
R04836,O07940,5,No comment,2023-11-16
R04837,O30728,1,Delivery was delayed and support was unhelpful.,
R04838,O52359,1,Item arrived damaged.,2021-11-13
R04839,O93806,2,Delivery was delayed and support was unhelpful.,
R04840,O79188,3,No comment,2025-11-14
R04841,O25944,5,Cancelled due to change of mind.,
R04842,O78177,5,No comment,2021-08-11
R04843,O93286,4,Product as described. Good value.,
R04844,O11421,5,Product as described. Good value.,2022-09-15
R04845,O02180,4,Very satisfied with the purchase.,2025-10-16
R04846,O44782,4,Order was cancelled shortly after placing.,
R04847,O33639,2,Delivery was delayed and support was unhelpful.,2025-03-23
R04848,O52449,5,No comment,
R04849,O01768,2,Not as described.,2022-09-16
R04850,O26145,5,Excellent quality and service.,2021-05-17
R04851,O01448,3,No comment,2023-11-11
R04852,O23069,5,Very satisfied with the purchase.,
R04853,O84114,5,No comment,
R04854,O88541,2,No comment,
R04855,O15681,1,Item arrived damaged.,
R04856,O91577,5,Great product and quick delivery.,
R04857,O76208,5,No comment,
R04858,O76755,5,Product as described. Good value.,2023-10-15
R04859,O94697,1,No comment,2025-05-09
R04860,O13233,4,Excellent quality and service.,2024-11-12
R04861,O40264,5,Very satisfied with the purchase.,2024-04-06
R04862,O67176,5,No comment,2024-09-15
R04863,O15206,4,Very satisfied with the purchase.,2022-02-11
R04864,O75091,5,Great product and quick delivery.,
R04865,O21417,5,No comment,2024-09-21
R04866,O45222,2,Delivery was delayed and support was unhelpful.,2021-09-09
R04867,O88988,4,Very satisfied with the purchase.,2025-08-13
R04868,O15967,4,Very satisfied with the purchase.,
R04869,O54536,5,No comment,2023-12-03
R04870,O54594,5,Excellent quality and service.,
R04871,O82519,5,Excellent quality and service.,2023-01-16
R04872,O30086,4,No comment,
R04873,O94722,5,Product as described. Good value.,2025-03-15
R04874,O18843,5,No comment,2024-09-15
R04875,O56271,5,Very satisfied with the purchase.,2021-11-20
R04876,O83421,5,Excellent quality and service.,2023-10-12
R04877,O48446,3,No comment,2021-12-18
R04878,O49552,5,Excellent quality and service.,2024-06-04
R04879,O10346,4,No comment,2021-09-26
R04880,O57774,4,No comment,2023-01-17
R04881,O57385,3,No comment,2024-09-05
R04882,O39531,5,Product as described. Good value.,
R04883,O22800,5,Great product and quick delivery.,
R04884,O95280,4,No comment,
R04885,O20022,5,No comment,
R04886,O24131,5,Product as described. Good value.,2022-04-04
R04887,O03385,1,Delivery was delayed and support was unhelpful.,
R04888,O39174,5,Great product and quick delivery.,2022-10-13
R04889,O14410,4,No comment,2022-06-13
R04890,O42407,5,No comment,2024-07-19
R04891,O57049,3,No comment,
R04892,O25071,4,Payment issue led to cancellation.,
R04893,O60889,5,Excellent quality and service.,
R04894,O98474,4,Great product and quick delivery.,2025-09-14
R04895,O09362,5,Did not fit the requirement; returned.,
R04896,O93250,5,No comment,2023-11-01
R04897,O13968,3,No comment,2024-12-22
R04898,O42883,5,Very satisfied with the purchase.,
R04899,O83958,5,Great product and quick delivery.,2022-06-14
R04900,O46420,5,No comment,2025-10-07
R04901,O71698,5,No comment,2022-12-03
R04902,O36204,4,Very satisfied with the purchase.,
R04903,O56222,3,Packaging was fine. Works as intended.,2021-02-13
R04904,O03658,5,No comment,
R04905,O20763,5,Product as described. Good value.,2024-07-03
R04906,O41983,5,Very satisfied with the purchase.,2024-02-12
R04907,O99021,5,Excellent quality and service.,2023-01-12
R04908,O17539,2,Disappointed with the quality.,2025-12-25
R04909,O35037,5,No comment,
